 x                 y                 z               Event            Energy              Time
 3.3211379597e+01  3.0989006914e+03 -6.3305440256e+00 11  1.2884313713e-01  3.5472126963e-15
 4.3128461662e+01  3.0906967696e+03 -5.7186289642e+00 11  1.4154303025e-02  5.1508619095e-15
 4.8854066281e+01  3.0833028542e+03  1.4429551324e+01 11  1.5582568351e-01  7.5770368726e-15
 3.4728779386e+01  3.0901788677e+03  1.7053283887e+01 11  1.6656487808e-01  8.8624409954e-15
 3.1640462702e+01  3.0917176426e+03  1.5653104431e+01 11  2.4573727222e-01  9.3022349220e-15
 2.9601103242e+01  3.0926853517e+03  1.4301588076e+01 11  1.3719241697e-01  9.4472294438e-15
 2.4478877296e+01  3.0920058748e+03  1.2344087739e+01 11  1.8136167532e-01  9.7539966292e-15
 2.1714618428e+01  3.0967832875e+03  1.0874234649e+01 11  1.4139259225e-01  1.0913934515e-14
 8.3239111016e+00  3.0912893218e+03  3.9929521837e+00 11  5.7442108970e-02  1.2280534597e-14
 5.7153964044e+00  3.0740206776e+03  1.3661245806e+01 11  1.8033522716e-01  1.4119175396e-14
 1.2713463351e+00  3.0765480207e+03  1.5503583936e+01 11  8.9752145649e-02  1.4863010569e-14
 1.0484848937e+00  3.0788601573e+03  1.4580594042e+01 11  1.0989656827e-01  1.5007131373e-14
 1.5079126378e+00  3.0778830996e+03  1.5526799356e+01 11  8.7727910881e-02  1.5090338297e-14
 4.7048530141e+00  3.0818570132e+03  2.3072228523e+01 11  1.9145391353e-01  1.6133932146e-14
-8.1188515703e+00  3.0708631206e+03  1.6682396014e+01 11  1.1113591720e-01  2.0291500113e-14
 2.9125750574e+00  3.0771128749e+03  1.1222545145e+01 11  1.2464328233e-01  2.2410738268e-14
-6.3946277471e+00  3.0741282830e+03  1.8494242850e+01 11  2.0201133092e-01  2.3249006636e-14
 5.3730005183e+00  3.0766813885e+03 -1.5734535374e+01 11  6.8289215393e-02  3.1764958082e-14
 1.2647305398e+01  3.0857701523e+03 -9.7235764163e+00 11  2.2879392969e-01  3.3045949978e-14
 1.7716591633e+01  3.0821211223e+03 -2.6252892240e+00 11  1.8799418637e-01  3.3916399868e-14
 1.8162835646e+01  3.0860306552e+03 -1.3633131742e+01 11  7.2673159892e-02  3.4681158322e-14
 2.9044779690e+01  3.0871518121e+03 -2.0102158230e+01 11  8.5270307404e-02  3.5534813581e-14
 3.6427988473e+01  3.0833306884e+03 -1.4748629800e+01 11  7.6694088227e-02  3.6270237110e-14
 3.2615438000e+01  3.0843512354e+03 -1.5563245830e+01 11  2.0321124046e-01  3.7664967825e-14
 3.9559156475e+01  3.0709865066e+03 -2.3803498488e+01 11  1.8755152824e-01  4.1070634154e-14
 7.5798208253e+00  3.1596525372e+03  2.6424833926e+00  0  8.7600000000e+00  1.9536848525e-15
 1.8718875984e+01  3.1534560264e+03  2.7890069102e+00 11  1.3326789540e-01  2.2106951151e-15
 3.1060450182e+01  3.1565725062e+03 -2.8190479576e+00  0  8.7600000000e+00  2.2681430651e-15
 2.7218570892e+01  3.1528018245e+03  2.0483323819e+00  0  8.7600000000e+00  2.3804168256e-15
 3.5177363735e+01  3.1444627217e+03  5.7736102041e+00 11  1.3727245083e-01  3.3201752828e-15
 2.8791983272e+01  3.1476631796e+03  1.9384164160e+01  1  1.2100000000e+01  3.3597030338e-15
 2.9645276004e+01  3.1360904768e+03  1.2435383179e+01 11  1.6068674942e-01  4.6047663005e-15
 2.6916361444e+01  3.1440047146e+03 -1.5312931754e-02 11  1.7772448821e-01  5.6858161427e-15
 3.0247441877e+01  3.1428002959e+03 -2.6334298684e+01 11  1.2419939365e-01  8.8794697101e-15
 2.9119368636e+01  3.1473386984e+03 -1.4815486327e+01 11  7.8198380615e-02  1.0271894863e-14
 3.1214178612e+01  3.1493162414e+03 -1.4237375979e+01 11  1.9471865891e-01  1.0458427773e-14
 2.6714955137e+01  3.1420559671e+03 -9.4077421626e+00 11  1.3736962201e-01  1.1904905726e-14
-2.7108177984e+01  8.7661961837e+03 -1.2310286048e+01 11  1.3840971047e-01  5.4710891938e-15
-2.6710014858e+01  8.7668007045e+03 -1.0265069847e+01 11  5.1471795805e-01  5.5691217333e-15
-4.7415818307e+01  8.7853980047e+03 -1.0193232793e+01 11  1.0217399288e-01  8.6850407408e-15
-5.2933515373e+01  8.7858833197e+03 -1.1316392129e+01  0  8.7600000000e+00  1.0055875693e-14
 3.3227496247e-01  9.9871323776e+03  1.0874296181e+01  1  1.2100000000e+01  5.9358604556e-15
-1.8992259981e+01  9.9703324541e+03  1.9877267886e+01 11  1.9714205025e-01  7.9898065887e-15
-1.9078189842e+01  9.9704864322e+03  1.9765017758e+01 11  9.8612157060e-02  8.0027813105e-15
-3.5176511687e+01  9.9766660942e+03  1.4658973686e+00 11  1.4542724462e-01  9.8741307246e-15
-3.7521793647e+01  9.9910869428e+03  4.1882357236e+00 11  6.0925383851e-02  1.2164638301e-14
-2.9927672195e+01  9.9955051108e+03  1.3461396344e+01 11  5.2631028349e-01  1.3211806877e-14
-8.4961302389e+00  1.4329594040e+04 -1.6867228574e+01 11  8.8318450250e-02  7.8715638906e-15
-1.1743290571e+01  1.4326781034e+04 -2.3055126301e+01 11  2.5138229937e-01  8.1506730553e-15
-2.0144297943e+01  1.4322219832e+04 -2.2028240544e+01 11  1.2921942410e-01  9.7082045118e-15
 2.2104314969e+00  1.4341751147e+04 -3.2971056438e+01 11  7.0337230801e-02  1.2919319494e-14
 8.2036172177e-01  1.4348040391e+04 -3.4661239698e+01  0  8.7600000000e+00  1.3208939314e-14
-1.5994703169e+01  1.4307747824e+04 -1.4026801877e+01 11  1.1556900230e-01  9.4738002798e-15
-2.3322342976e+01  1.4278294181e+04 -2.0485285795e+01 11  6.7786875287e-02  1.1507970136e-14
-2.7437187476e+01  1.4275804439e+04 -2.3547948180e+01 11  6.2480934541e-02  1.1932897954e-14
-1.8431109592e+01  1.4278567838e+04 -2.5893904863e+01 11  1.8610011372e-01  1.3199982116e-14
 1.8133556075e+01  1.4243622618e+04 -2.2599935312e+01  0  8.7600000000e+00  1.6181217019e-14
 3.9130486867e+01  1.6149155547e+04  3.8169629183e+01 11  2.3316047203e-01  9.4677844345e-15
 3.2375660319e+01  1.6148781440e+04  3.7911265839e+01 11  1.4390817382e-01  1.1182132243e-14
