0,0.2789,0.36,0.0163,0.0165
1,0.2811,0.3498,0.0179,0.017
2,0.3021,0.3147,0.0183,0.0178
3,0.3232,0.2778,0.0192,0.0187
4,0.3409,0.2481,0.0231,0.0212
5,0.3529,0.2224,0.0261,0.024
6,0.3736,0.2022,0.0343,0.0333
7,0.4096,0.1782,0.0481,0.0485
8,0.4376,0.1548,0.0666,0.0737
9,0.5147,0.1843,0.122,0.128
10,0.5932,0.2397,0.1878,0.1796
11,0.6651,0.3171,0.2649,0.2439
12,0.7236,0.3777,0.3209,0.2888
13,0.7818,0.4472,0.3864,0.35
14,0.8291,0.5041,0.4363,0.3955
15,0.8628,0.5554,0.4839,0.4396
16,0.8944,0.6036,0.5305,0.4826
17,0.9218,0.6497,0.5747,0.5259
18,0.9482,0.6964,0.6204,0.5698
19,0.9768,0.7403,0.6649,0.6116
20,0.9912,0.7627,0.687,0.6335
21,0.9806,0.7596,0.6844,0.6306
22,0.965,0.7529,0.6775,0.6222
23,0.9531,0.7515,0.674,0.6181
25,0.9434,0.7515,0.674,0.6178
26,0.9334,0.751,0.6741,0.6179
27,0.9272,0.7528,0.6756,0.6188
28,0.9182,0.7522,0.6768,0.6197
29,0.9134,0.7551,0.6781,0.6227
30,0.9081,0.7592,0.6833,0.6262
31,0.9052,0.7612,0.6847,0.6274
32,0.9028,0.7623,0.6879,0.6306
33,0.8988,0.7657,0.688,0.6303
34,0.8925,0.7636,0.6919,0.6314
35,0.8904,0.7662,0.6943,0.6339
36,0.887,0.7688,0.6952,0.6357
37,0.8855,0.7709,0.6994,0.6398
38,0.8849,0.7751,0.7036,0.643
39,0.887,0.7796,0.7087,0.6489
40,0.8912,0.7886,0.718,0.6576
41,0.8999,0.7984,0.7307,0.6663
42,0.9044,0.8078,0.7391,0.6755
43,0.9144,0.8177,0.7525,0.6861
44,0.9246,0.8326,0.7696,0.7014
45,0.9389,0.8451,0.7848,0.7178
46,0.9531,0.8654,0.8042,0.7368
47,0.9617,0.8752,0.8183,0.7515
48,0.9717,0.8922,0.839,0.77
49,0.9799,0.9024,0.8517,0.79
50,0.9882,0.9167,0.8667,0.8083
51,0.973,0.9066,0.8719,0.8141
52,0.9892,0.9315,0.8883,0.8354
53,1.0024,0.959,0.9057,0.8659
54,0.9975,0.946,0.9237,0.8902
55,0.9953,0.9545,0.9258,0.9053
56,0.9865,0.9555,0.9282,0.9036
57,0.9956,0.9504,0.9231,0.9027
58,1.0026,0.9752,0.9448,0.9283
59,0.9858,0.959,0.9416,0.9182
60,1.0412,1.0169,0.9655,0.9612
61,1.015,0.9937,0.9693,0.952
62,1.0065,0.992,0.956,0.9395
63,1.007,0.9878,0.9586,0.943
64,0.9959,0.9736,0.9526,0.9585
65,0.9881,0.9718,0.9672,0.9612
66,0.9882,0.9834,0.9531,0.9664
67,0.9914,0.9784,0.9679,0.9507
68,0.9843,0.9837,0.9659,0.9499
69,0.9831,0.9895,0.9683,0.9691
70,0.9781,0.9812,0.9629,0.978
71,0.9796,0.9996,0.9745,0.9941
72,0.9761,0.9977,0.9725,0.9701
73,0.9645,0.985,0.9775,0.9872
74,0.9593,1.0015,0.98,1.0027
75,0.9597,1.0028,0.9953,0.991
76,0.9443,0.9653,0.9679,0.9627
77,0.9477,0.997,0.9976,0.9893
78,0.9355,0.9787,0.9736,0.9835
79,0.9408,0.9771,0.9728,0.9638
80,0.9351,1.0109,0.9962,0.9997
81,0.9244,0.9974,0.9868,0.9716
82,0.9109,0.9822,0.9966,0.9865
83,0.9005,0.9776,0.98,0.984
84,0.8879,0.9391,0.9541,0.9337
