 x                 y                 z               Event            Energy              Time
 8.7534158384e-01  9.2881645683e+02 -2.2421613494e+01 12  1.2335162761e+00  1.2163816701e-15
-2.9510434396e-01  1.7292029683e+03  4.6097063990e+00  7  8.7600000000e+00  2.2645709808e-15
-1.2249498957e+01  2.6957638300e+03 -8.0073954433e+00  7  1.2100000000e+01  3.5303828714e-15
-1.7723066192e+00  5.7627690422e+03  7.8881513053e+00 12  1.2251416477e+00  7.5469449111e-15
-4.4015431630e+01  5.8251698326e+03  1.0103606435e+01  4  1.0039213667e+01  7.6286652307e-15
-7.1809124160e+00  7.1067371572e+03  3.4207741613e+00 12  2.0369196371e+00  9.3070108191e-15
 2.0384211220e+01  7.4527702694e+03 -4.1179213466e+00 12  4.6281774022e-01  9.7601771382e-15
 1.2903182511e+00  7.6276743008e+03  2.6866233617e+01 12  1.6976847073e-01  9.9892321428e-15
 1.6451379597e+01  9.0993647986e+03  8.5333715483e+00 12  1.0992920514e-02  1.1916563784e-14
-3.9488123563e-01  9.6313444845e+03  1.0130541495e+01 12  1.3193481870e+00  1.2613246464e-14
-2.2430512139e+01  9.7599895947e+03 -2.4704103101e+01 12  7.4329879220e-01  1.2781720604e-14
 9.3912883340e+00  9.7661379121e+03  1.0785752171e+01 12  2.2632910747e+00  1.2789772465e-14
-2.2938861365e+00  9.8583014066e+03 -8.0218622959e+00 12  8.3118481681e-01  1.2910470138e-14
 2.3543640953e-01  1.0398770598e+04  2.3625811953e-01 12  9.5468456241e-01  1.3618270708e-14
-1.7051189550e+01  1.2469622847e+04 -7.2884046674e+00 12  9.7919326527e-01  1.6330266925e-14
-5.8406083269e+00  1.2664826144e+04  2.8856687209e+00 12  8.6680098929e-01  1.6585905928e-14
-6.1489850172e+00  1.3366287781e+04  2.8091062487e+00  7  1.2100000000e+01  1.7504542836e-14
-1.8889944357e+01  1.3778149972e+04  3.3453075787e+01  7  1.2100000000e+01  1.8043919174e-14
 2.1468282612e+00  1.5771257943e+04 -3.0278068029e+00 12  5.3713858331e-01  2.0654101181e-14
 6.7434384180e+00  1.6586381351e+04 -7.1831417291e+00  7  1.2100000000e+01  2.1721589988e-14
-3.1012371732e+01  1.8459076863e+04  1.0115010136e+01  7  1.2100000000e+01  2.4174079366e-14
 4.4391425311e+00  1.8789603460e+04  1.6822522432e+00  7  1.6800000000e+01  2.4606938292e-14
-4.7686446018e+01  2.0040194291e+04  1.5127251754e+01  7  8.7600000000e+00  2.6244716943e-14
 3.5783776293e+01  2.0773013716e+04 -2.0058090594e+01 12  8.4368233970e-01  2.7204420133e-14
-1.1064197914e+02  2.1305144755e+04 -2.5625907680e+01 12  9.0104084523e-01  2.7901301026e-14
-4.3333766048e+01  2.1431397223e+04 -8.8237422160e+00 12  3.0868765647e-01  2.8066641752e-14
-2.5011392486e+02  2.2710193455e+04  2.8636541614e+02 12  1.0860374929e+00  2.9741358307e-14
 3.0749602090e+01  2.3123733638e+04  2.6357816777e+01 12  9.5198134955e-01  3.0282932151e-14
