 x                 y                 z               Event            Energy              Time
 4.9790843030e+01  3.9823896793e+03 -2.2871614293e+01  7  1.6800000000e+01  2.1766115349e-15
-1.5522164699e+00  7.2006020814e+03 -8.9933589178e-01  7  1.2100000000e+01  3.9355549835e-15
 2.3221438903e+02  2.7728475201e+04 -7.6564877868e+02 12  1.1867285416e+00  1.5155251954e-14
-4.0582161586e+00  4.1369947110e+04 -6.7593803885e-01 12  2.8640489764e-01  2.2611123303e-14
 1.1212844978e+00  4.4359254456e+04 -1.4038243441e+00 12  2.2092937653e+00  2.4244956597e-14
 3.0587148287e+01  4.8891411376e+04 -9.7856273590e+00 12  1.9037211542e+00  2.6722048451e-14
 2.6279664478e+00  5.0224717073e+04 -3.2969887717e+00 12  1.0110124344e+00  2.7450778885e-14
-1.3407730258e+02  5.6305076933e+04 -2.5139559892e+01  7  1.2100000000e+01  3.0774055227e-14
-1.1232866870e+01  5.7376994337e+04  2.0373649245e-01  0  8.6070755672e+00  3.1359921497e-14
 8.7531936985e+00  5.8343458232e+04 -9.0176295586e+00  3  8.7600000000e+00  3.1888151186e-14
 4.3048526360e+00  6.1992351216e+04  6.5914867678e+00  7  8.7600000000e+00  3.3882487049e-14
-6.2037082202e+00  6.8928406701e+04  5.1310648989e+00 12  3.5711026325e+00  3.7673451669e-14
 3.8264942461e+01  7.6296901657e+04 -3.5364115709e+01  4  1.0651108166e+01  4.1700770040e-14
-2.4204351790e+01  7.8240830805e+04 -2.8856583486e+01 12  1.6202007596e+00  4.2763242311e-14
 1.1877907764e+01  8.2105694230e+04 -4.9372515645e-03 12  2.5587053205e+00  4.4875618796e-14
 2.7519741462e+01  8.5959976123e+04 -1.3841958221e+01 12  7.6848951288e-01  4.6982211847e-14
 3.7893499006e+00  9.0330617959e+04 -7.3478338313e-01  7  8.7600000000e+00  4.9371026152e-14
-1.5312233611e+02  9.4088399136e+04  6.4257172089e+02  7  1.6800000000e+01  5.1424875854e-14
 5.0855040250e+02  1.0084234958e+05 -5.9019201620e+01 12  3.8020110830e-01  5.5116309299e-14
 3.6000527410e+00  1.0153254019e+05  8.3603054093e+00 12  5.1430605627e-01  5.5493539291e-14
 6.5693173834e-01  1.0234849876e+05 -4.9753002335e-01  7  1.6800000000e+01  5.5939508918e-14
-4.9653648582e+00  1.0510636847e+05  2.4799953654e+00 12  1.0644413417e+00  5.7446847852e-14
-1.7222820508e+00  1.0564134248e+05 -4.8262416144e+00 12  1.2332729141e+00  5.7739242795e-14
-2.0892132904e+01  1.0848745776e+05  1.2669243972e+02 12  5.9942648468e-02  5.9294813158e-14
 9.4671966194e-01  1.1379675894e+05 -1.8392059429e+00  7  8.7600000000e+00  6.2196660322e-14
-2.5503403369e+00  1.1460185497e+05  3.2154307943e-01  7  1.6800000000e+01  6.2636692926e-14
-4.7869521771e+00  1.2474646309e+05  5.8789454053e+00  7  1.2100000000e+01  6.8181321360e-14
 4.8527815835e+01  1.2939033162e+05 -1.2751379165e+01  7  1.6800000000e+01  7.0719470215e-14
 2.8761723183e+01  1.3715922785e+05  1.1180076272e+01 12  7.3767027295e-01  7.4965631569e-14
 3.0851254982e+00  1.3976303625e+05  1.7160711103e+01  7  8.7600000000e+00  7.6388766887e-14
 2.9164103490e+00  1.4118746147e+05 -1.8957418861e-01 12  8.5265544626e-01  7.7167299530e-14
 6.6705900069e-01  1.5161829295e+05  8.9958030663e-01 12  2.1772599432e+00  8.2868365959e-14
 4.5098058725e+01  1.5246568746e+05  6.0831934861e+01 12  1.2101915737e+00  8.3331517186e-14
-4.0658070599e+01  1.7068043774e+05  3.0558655302e+01 12  7.6604494831e-01  9.3286955692e-14
 9.2360129349e+01  1.7240214512e+05  2.5281149306e+02 12  1.9742071554e+00  9.4227970623e-14
 1.7220376080e+00  1.7900654032e+05  1.2950211199e+01  7  1.2100000000e+01  9.7837663280e-14
-4.4929630113e-02  1.8335968506e+05  6.3459765826e-01 12  2.2865983442e+00  1.0021691439e-13
-9.6861821176e+00  1.8744098390e+05  1.8063967342e+00 12  2.6311877011e-01  1.0244758563e-13
-1.0060866278e+02  1.9197978290e+05  8.4533035301e+01 12  9.4379782435e-01  1.0492830777e-13
 3.4559798679e+00  1.9542427842e+05 -7.0083018328e+00  7  1.6800000000e+01  1.0681092833e-13
-1.6695334756e+00  2.0341081654e+05 -1.1586798521e+00  7  1.2100000000e+01  1.1117604385e-13
-3.8644921020e+01  2.0692056051e+05  8.0308331843e+01  7  1.2100000000e+01  1.1309432654e-13
 8.3250986167e+00  2.0713993777e+05 -1.1370685769e+00  1  8.1269201560e+00  1.1321422919e-13
 7.8466843912e+00  2.0770675501e+05  7.3417083110e+01 12  1.1341490901e+00  1.1352402834e-13
 8.8457526697e+00  2.0777219649e+05 -1.9967648989e+00  7  1.2100000000e+01  1.1355979599e-13
 2.0331712163e+02  2.2302890959e+05 -7.5356440976e+01  7  1.6800000000e+01  1.2189849219e-13
 7.9951245364e+00  2.2541104829e+05 -1.2338354449e+01  7  8.7600000000e+00  1.2320047191e-13
 7.2501045794e-01  2.3343882809e+05  5.2883100267e+00  7  1.2100000000e+01  1.2758812845e-13
-1.1795983968e+01  2.3380454623e+05 -9.9343480136e+00 12  8.7781663620e-02  1.2778801504e-13
 5.2181385446e+01  2.3428186154e+05 -1.3033059550e+01 12  7.5705558392e-01  1.2804889610e-13
 8.4278966033e-01  2.3503597840e+05  6.7662037085e-01  7  8.7600000000e+00  1.2846106556e-13
 1.5169297057e+00  2.6000531248e+05  4.1321974151e+00  7  1.2100000000e+01  1.4210828368e-13
-2.0891183658e+00  2.6272875014e+05  1.8873159043e-01  7  1.6800000000e+01  1.4359680347e-13
-3.6467848198e+01  2.6414557401e+05  1.2428298472e+01  7  1.6800000000e+01  1.4437118152e-13
