 x                 y                 z               Event            Energy              Time
 9.5613775644e-01  1.0660618131e+03 -2.4491183348e+01 12  1.2295907927e+00  1.2846818604e-15
-3.2221658047e-01  1.9847163970e+03  5.0332157532e+00  7  8.7600000000e+00  2.3917273107e-15
-1.3374901953e+01  3.0940998677e+03 -8.7430620086e+00  7  1.2100000000e+01  3.7286149130e-15
 3.9392240655e+01  6.6142971179e+03 -1.7634571356e+01 12  1.2205813997e+00  7.9707080983e-15
-1.1310676016e+02  6.9097104694e+03 -8.0264757014e+00 12  2.0621837821e+00  8.3267026282e-15
-2.9019130243e+01  7.4584338500e+03 -1.2080035490e+01 12  2.1771833809e+00  8.9879541285e-15
-2.8789864649e+01  8.2917742473e+03  2.3477675440e+01  7  1.6800000000e+01  9.9921897919e-15
 4.6323594279e+00  8.8525357658e+03 -1.0638624366e+00  7  1.2100000000e+01  1.0667948122e-14
-3.3613317726e+00  1.0092140588e+04 -3.0283419945e+00 12  1.8418765116e+00  1.2161761905e-14
 9.5206771526e+01  1.0327011999e+04 -2.1594506977e+02  7  1.6800000000e+01  1.2444799002e-14
 9.5206771526e+01  1.0327011999e+04 -2.1594506977e+02 12  3.1667323788e+00  1.2444799002e-14
-1.7997215729e+01  1.0663783583e+04  8.3058735892e-01 12  1.7344602672e-01  1.2850633204e-14
 9.2676334881e+01  1.1998805288e+04 -8.9943178851e+00  7  8.7600000000e+00  1.4459431256e-14
-1.8622420779e+01  1.2335732449e+04 -7.9600158171e+00 12  9.7590588470e-01  1.4865452939e-14
-6.3786260140e+00  1.2559779708e+04  3.1514870611e+00 12  8.6391190068e-01  1.5135446147e-14
-6.7139131164e+00  1.3364891912e+04  3.0671883629e+00  7  1.2100000000e+01  1.6105664789e-14
-2.0625427584e+01  1.3837612383e+04  3.6526523269e+01  7  1.2100000000e+01  1.6675327267e-14
 2.3444702545e+00  1.6125229363e+04 -3.3065537259e+00 12  5.3553013999e-01  1.9432071765e-14
 1.4536594905e+01  1.7060798421e+04 -1.5484447990e+01  2  1.0159196032e+01  2.0559500384e-14
-5.2067561475e+01  1.9631030429e+04  1.6517043656e+01  7  8.7600000000e+00  2.3656816503e-14
