 x                 y                 z               Event            Energy              Time
 1.7563668044e+02  1.6929728472e+04  4.9983933196e+02 12  3.9190827125e-01  6.4536626257e-15
-1.4459059868e+00  2.1371216641e+04  3.0373083995e+00  7  1.6800000000e+01  8.1467710678e-15
-2.2088772519e+02  2.4270992122e+04  3.3967176520e+02 12  1.6843917510e+00  9.2521740681e-15
 5.8299856602e+01  2.8162166460e+04 -9.1910015679e+01  7  1.2100000000e+01  1.0735501248e-14
 1.0349274392e+02  3.5079910693e+04  2.1219400559e+01 12  6.4561292454e-01  1.3372565835e-14
-9.9913800362e+00  3.7513569057e+04 -1.5217036308e+00 12  1.1028919892e+00  1.4300283610e-14
-2.5358784695e+01  8.8185969497e+04  8.0541296075e+02 12  3.8836413721e-01  3.3616752708e-14
 2.7995605936e-01  9.4561982270e+04 -1.4392826649e+01  7  8.7600000000e+00  3.6047307658e-14
 5.8838879753e+01  1.0420162703e+05  6.1908323271e+01  7  1.6800000000e+01  3.9721968786e-14
-5.7383502685e-01  1.0500492913e+05  2.0491230013e+00 12  1.3463769700e+00  4.0028189925e-14
 4.6413752040e+00  1.0687800052e+05  1.9094674302e+01 12  1.6518026789e+00  4.0742210284e-14
 6.2640234737e+01  1.0721425759e+05 -2.6176838506e+01  1  9.3350127278e+00  4.0870392474e-14
-4.7758934406e+01  1.1530040707e+05 -5.0923067611e+01  7  1.2100000000e+01  4.3952856601e-14
 3.2374657559e+00  1.2348793795e+05 -4.0084132660e+00 12  1.0721055932e+00  4.7073967620e-14
 8.6443791606e+02  1.2879977454e+05 -1.1070730559e+02  7  1.6800000000e+01  4.9098855454e-14
-5.6917870954e-02  1.3121220138e+05 -9.5404707539e-01 12  6.5490684955e-01  5.0018479710e-14
 2.2613350406e+00  1.4432962933e+05 -1.4416168194e+00 12  1.4915778205e+00  5.5018882090e-14
 1.0053721330e-01  1.4836916311e+05 -6.4938188613e+00 12  1.3882502588e+00  5.6558764327e-14
 6.0359898501e+01  1.5071107172e+05  8.9947259136e+01  7  8.7600000000e+00  5.7451506825e-14
 1.0795494254e-02  1.6316115024e+05 -1.4015106632e+00 12  3.8490005024e-01  6.2197513624e-14
 5.8852218614e+00  1.6981667913e+05 -4.4079450381e+01  7  1.6800000000e+01  6.4734620943e-14
 7.4552332988e+01  1.8792993318e+05 -5.5432917018e+01 12  1.4137895857e+00  7.1639447026e-14
 7.5485744472e+01  2.1003423797e+05  4.8988400115e+02 12  2.7726469827e+00  8.0065673467e-14
-3.9460598413e+00  2.1751050282e+05  3.2479851541e+00 12  1.2348332658e+00  8.2915647767e-14
-1.3978564858e+01  2.1903325778e+05 -7.3612747491e+00 12  1.5147790290e+00  8.3496126464e-14
-3.1561396783e+00  2.2581874821e+05 -2.6821495698e+01 12  8.8844406274e-01  8.6082775509e-14
 1.5687570873e+00  2.2816988301e+05  1.3109463493e+00 12  1.1385567793e+00  8.6979035058e-14
 1.0984740824e+01  2.3995900396e+05 -2.2311207077e+00  7  1.6800000000e+01  9.1473082875e-14
-1.8631468672e+01  2.5623554939e+05  9.9227955585e+01  7  8.7600000000e+00  9.7677750191e-14
 3.7322407404e+02  2.6084993941e+05 -9.0083337308e+01  7  1.6800000000e+01  9.9436769330e-14
-5.1466830214e-01  2.6097282069e+05 -1.3348943569e-01  7  8.7600000000e+00  9.9483612037e-14
-4.1103578830e+01  2.6563194417e+05  4.0706477722e+01  7  1.2100000000e+01  1.0125968371e-13
-4.1103578830e+01  2.6563194417e+05  4.0706477722e+01 12  1.5345532666e+00  1.0125968371e-13
-1.1110577626e+00  2.9064641819e+05  7.8584795133e-01  7  8.7600000000e+00  1.1079527527e-13
-9.0577997722e+01  2.9089369654e+05  4.4229486392e+01  7  8.7600000000e+00  1.1088953851e-13
 1.6287770115e+01  2.9153894147e+05 -4.0998459162e+01 12  1.9295075164e+00  1.1113550779e-13
