 x                 y                 z               Event            Energy              Time
 2.0496046448e+00  5.0537417121e+02  1.3038033212e+01 11  6.1134969361e-02  1.6419163907e-15
 1.2918626122e+01  5.1252705593e+02  1.8709139605e+01 11  7.7692972126e-02  3.1554511475e-15
 6.9659045768e+00  5.0919169912e+02  2.5663477723e+01 11  9.3724313332e-02  3.6923918217e-15
 2.1720786530e+00  5.0243766704e+02  2.5946101276e+01  0  8.7600000000e+00  4.1205407751e-15
-2.1983148782e+01  3.7905370809e+03  1.0036039351e+01 11  1.8341141048e-01  5.2367273592e-15
-2.2622173865e+01  3.7906601953e+03  8.8945491166e+00 11  8.5519483353e-02  5.3179782154e-15
-1.8111783687e+01  3.7867610539e+03 -1.3716999261e+01 11  5.3680423849e-01  7.6113108130e-15
-1.6175896147e+01  3.8218541767e+03 -1.4383894313e+01 11  2.0424094251e-01  1.0543373961e-14
-1.5749889981e+01  3.8221254025e+03 -1.4916318741e+01 11  1.2510433511e-01  1.0581145729e-14
-4.0653645517e+00  3.8241714515e+03 -3.3176805359e+01 11  1.0330304980e-01  1.1788649131e-14
-6.1792916029e+00  3.8330592941e+03 -3.9372124327e+01 11  1.7756333671e-01  1.2616180491e-14
-1.5983478186e+01  3.8283564464e+03 -4.3982807349e+01 11  1.0844225623e-01  1.3347470059e-14
 4.0164803286e+01  6.2012300612e+03 -4.5119959008e+01 11  7.7770030969e-02  7.1508697015e-15
-1.3533075584e-01  6.5296856527e+03  1.9863229432e+00 11  1.8924275448e-01  6.5009294180e-15
 4.7884842373e+00  6.5348759948e+03  6.0327605342e+00  0  8.7600000000e+00  6.6046917758e-15
-3.3826216569e+00  6.5286332861e+03  6.8906156863e+00 12  8.0274626017e+00  6.8628460651e-15
 5.8880846978e-01  7.5550993471e+03 -9.8228503106e+00 11  1.4675312047e-01  8.6106265086e-15
 6.1337959153e-01  7.5546639043e+03 -9.8457862218e+00 11  5.1984795226e-02  8.6372695364e-15
 2.7859429705e+00  7.5431574437e+03 -3.4472569745e+00 11  7.3490956965e-02  9.9076156840e-15
-1.0771490374e+00  7.5316621863e+03 -9.5544849034e+00 11  6.8993367636e-02  1.0859137551e-14
-9.5584955623e-01  7.5310130873e+03 -1.0000043634e+01 11  1.6203348109e-01  1.0913298115e-14
-7.8898063121e+00  7.5196594298e+03 -1.2061814683e+01 11  1.0000000000e-02  1.1988413051e-14
-3.9041883131e+01  7.5343304103e+03  1.6200207090e+01 11  6.3001711425e-02  1.7603140419e-14
