 x                 y                 z               Event            Energy              Time
-6.6446731268e-01  9.8411509970e+01  2.4383531890e+01  2  1.6800000000e+01  1.1241156455e-16
 1.7419465637e-01  1.9901469235e+02 -3.3201329737e+00  0  8.7600000000e+00  2.2732658957e-16
-3.7289032381e-03  3.2466863527e+02 -1.6767222372e-03  3  3.2200000000e+01  3.7085610476e-16
-2.7445030246e+00  7.7775513858e+02  2.0367717280e+02  2  1.6800000000e+01  8.8839884675e-16
-9.1201142948e+01  1.4503931181e+03  6.4535515189e+00  1  1.2100000000e+01  1.6567265319e-15
 5.6137633896e+01  1.4881063843e+03  3.0854422422e+01  1  1.2100000000e+01  1.6998049002e-15
-2.4532144227e+00  2.2105482305e+03 -3.3449666638e+01  3  3.2200000000e+01  2.5250215669e-15
 3.9747408512e+01  2.2908360603e+03  7.9183106566e+00  1  1.2100000000e+01  2.6167311704e-15
 3.8517923466e+00  2.5700404056e+03  6.9199217609e+00  2  1.6800000000e+01  2.9356552201e-15
-6.7064102537e-04  3.0972727204e+03 -1.4637134767e-03  3  3.2200000000e+01  3.5378917816e-15
-6.3240206131e-04  3.1100138646e+03  1.2185555027e-03  1  1.2100000000e+01  3.5524454853e-15
-6.9345798740e+00  3.7137232747e+03  6.8581678621e+01  0  8.7600000000e+00  4.2420387996e-15
 8.3106994797e+00  3.8761552580e+03  1.6360265792e+01  1  1.2100000000e+01  4.4275784116e-15
 2.6343703203e+02  4.6996614027e+03  1.6070273459e+01  0  8.7600000000e+00  5.3682368180e-15
 2.6233379974e-04  5.0336896159e+03 -9.5582774652e-04  1  1.2100000000e+01  5.7497839975e-15
 1.8486729199e+00  5.0956921930e+03  3.7277926641e+00  1  1.2100000000e+01  5.8206070820e-15
 2.8692237702e+00  5.4947435601e+03 -2.3764867912e+01  0  8.7600000000e+00  6.2764276311e-15
 1.9003339156e+00  5.6442763897e+03 -4.6839656408e+00  0  8.7600000000e+00  6.4472330515e-15
-3.4897351394e+00  5.7194736256e+03  1.4892111338e+01  1  1.2100000000e+01  6.5331278715e-15
-4.2200842217e+01  6.0107400762e+03  6.0212495778e+01  2  1.6800000000e+01  6.8658299856e-15
 6.4356803518e+00  6.5670787222e+03  8.4239773981e+00  1  1.2100000000e+01  7.5013135549e-15
 2.6234756612e+00  6.6768785447e+03 -2.9263421464e+00  1  1.2100000000e+01  7.6267335371e-15
 7.8730461899e+00  7.4226379542e+03 -6.3070026897e+00  2  1.6800000000e+01  8.4785849316e-15
-1.2594237522e+02  8.8218551437e+03 -3.4378730260e+01  0  8.7600000000e+00  1.0076855230e-14
-8.3681193616e-01  8.9397015463e+03 -5.9466689098e-01  3  3.2200000000e+01  1.0211466502e-14
-4.5969357572e-03  9.2479507219e+03 -6.9927206994e-04  3  3.2200000000e+01  1.0563567309e-14
-2.4810434316e+00  9.2690415506e+03 -8.9430197288e+00  1  1.2100000000e+01  1.0587658526e-14
