 x                 y                 z               Event            Energy              Time
-3.2273470366e+00  7.2217555703e+02  4.0749729521e-01  2  1.6800000000e+01  5.6256652655e-16
-1.7808370800e+01  5.4799300452e+03  1.2725662702e+01  2  1.6800000000e+01  4.2688030372e-15
 6.3250091001e+00  7.6684694009e+03 -2.3751162765e+01  1  1.2100000000e+01  5.9736502472e-15
 1.2808277157e+00  9.4533116062e+03  6.9713087264e-01  1  1.2100000000e+01  7.3640219790e-15
 5.4546845688e+01  1.0484053207e+04  7.8527310526e+00  2  1.6800000000e+01  8.1669579358e-15
-3.8321298309e-03  1.1914389862e+04  3.3939323660e-03  2  1.6800000000e+01  9.2811738850e-15
 4.1137243390e+01  1.2995289010e+04 -1.3685458079e+01  0  8.7600000000e+00  1.0123182000e-14
-5.1935264539e+01  1.3805018631e+04 -4.1642086189e+01  0  8.7600000000e+00  1.0753952145e-14
-1.4929075501e+02  1.4035830105e+04  1.5462316282e+02  1  1.2100000000e+01  1.0933751651e-14
-7.2016553178e-01  1.4898545198e+04 -4.7315784040e+00  3  3.2200000000e+01  1.1605796874e-14
 2.0778301347e+01  1.5127202757e+04  4.4975726968e+01  2  1.6800000000e+01  1.1783918506e-14
 1.8212752914e-03  1.5692397836e+04  1.7382282073e-04  0  8.7600000000e+00  1.2224199030e-14
 3.0815186225e+01  1.6081758348e+04  3.0602731312e+01  1  1.2100000000e+01  1.2527506430e-14
 1.8453704523e+00  1.6916827603e+04  1.1205429168e-01  0  8.7600000000e+00  1.3178015861e-14
 3.3263173152e+00  1.7645772229e+04 -5.8916222317e+00  0  8.7600000000e+00  1.3745855415e-14
 1.4401480632e-03  1.8482489920e+04  4.5684983533e-03  2  1.6800000000e+01  1.4397648958e-14
-9.8285834407e-01  1.8511687147e+04  5.0009886788e-01  0  8.7600000000e+00  1.4420393265e-14
-9.4280380959e+00  1.8630485273e+04  8.2491863093e+00  0  8.7600000000e+00  1.4512935651e-14
-9.7485223087e-01  1.9908163861e+04 -3.3881417783e+00  1  1.2100000000e+01  1.5508232707e-14
 6.5307233118e+00  2.0274486817e+04 -5.0560008559e+00  0  8.7600000000e+00  1.5793594113e-14
