 x                 y                 z               Event            Energy              Time
-2.2929751162e-03  3.5868113633e+02  1.9672221630e-03  3  3.2200000000e+01  5.6766460318e-16
-1.9083310031e+01  6.3417697117e+02 -1.6369098047e+01  1  1.2100000000e+01  1.0036764753e-15
 3.1028930834e-03  7.0873571044e+02  3.2405277496e-04  0  8.7600000000e+00  1.1216764281e-15
-1.0141803794e+00  1.4622649045e+03  1.1463292818e+01  0  8.7600000000e+00  2.3142450012e-15
-4.9115958250e+00  1.5874486708e+03  1.6671838862e+00  1  1.2100000000e+01  2.5123663569e-15
 2.5027215590e+01  1.6062285978e+03  1.9707171041e+01  0  8.7600000000e+00  2.5420882986e-15
 1.5858169294e+00  1.7918313733e+03 -7.3834297806e-01  1  1.2100000000e+01  2.8358314460e-15
-3.6450111813e-03  1.9346859362e+03 -1.7029243134e-03  2  1.6800000000e+01  3.0619193846e-15
-6.7137869289e+00  2.0334012246e+03  4.8731068735e+00  1  1.2100000000e+01  3.2181505586e-15
-4.8585817124e+00  2.0954430120e+03  1.9388170448e+01  1  1.2100000000e+01  3.3163406307e-15
-1.8754130642e+00  2.2084661361e+03  3.3826781255e+00  0  8.7600000000e+00  3.4952160172e-15
 5.8278926701e+00  3.0383669745e+03  5.8910903397e+00  1  1.2100000000e+01  4.8086537267e-15
-1.0489344904e-03  3.1642193715e+03  5.5801912935e-04  0  8.7600000000e+00  5.0078332868e-15
-2.1007616268e+00  3.2942866513e+03 -5.5522489519e+00  2  1.6800000000e+01  5.2136835067e-15
-1.7673980584e+01  3.4031893542e+03  5.2948433481e+01  1  1.2100000000e+01  5.3860377327e-15
-1.3724929543e-03  3.4451721347e+03  2.5109169388e-03  2  1.6800000000e+01  5.4524815348e-15
-8.0976118542e+00  3.5431040178e+03  2.3279307694e+00  1  1.2100000000e+01  5.6074728570e-15
 9.8099003359e-04  3.5586101225e+03 -2.5005054881e-03  3  3.2200000000e+01  5.6320135029e-15
-1.4353822065e+02  4.1609268884e+03 -1.6372212835e+02  0  8.7600000000e+00  6.5852666106e-15
-1.1826018785e+00  4.1634257094e+03  5.9627204148e+00  3  3.2200000000e+01  6.5892213550e-15
 3.9473123790e+00  4.3206715825e+03  1.9908192688e+00  0  8.7600000000e+00  6.8380856167e-15
-9.1163853097e-01  4.4189167407e+03 -2.6679554286e+00  0  8.7600000000e+00  6.9935727418e-15
 4.0042609437e-03  4.4511006205e+03 -3.8631858089e-04  3  3.2200000000e+01  7.0445083711e-15
 1.8352743701e+01  4.6603959616e+03 -9.4393418631e+00  0  8.7600000000e+00  7.3757484189e-15
-6.9150935044e-01  4.9654364143e+03 -2.7156839142e+00  3  3.2200000000e+01  7.8585189077e-15
-1.3243844931e-01  5.2048081508e+03  1.6977057217e-01  3  3.2200000000e+01  8.2373591869e-15
-5.1466067218e+01  5.2131958394e+03 -1.1382043424e+01  1  1.2100000000e+01  8.2506339133e-15
 6.6555601519e+01  5.3704542484e+03  6.9563194763e+01  1  1.2100000000e+01  8.4995180147e-15
 2.5547040525e-01  6.0833828160e+03 -2.2466123744e+00  3  3.2200000000e+01  9.6278302437e-15
 3.7231131967e+00  6.6302874495e+03 -3.2110787530e+00  0  8.7600000000e+00  1.0493385664e-14
-2.4393981865e+00  6.6721218975e+03  1.2194541721e+00  0  8.7600000000e+00  1.0559594709e-14
 5.7538650754e+01  6.7881765825e+03 -5.3598867167e+01  1  1.2100000000e+01  1.0743267977e-14
-2.5253491979e+00  6.8466602694e+03 -9.9445581131e-01  0  8.7600000000e+00  1.0835826842e-14
-2.8563890689e-03  7.3240725638e+03  2.6689184679e-03  3  3.2200000000e+01  1.1591400619e-14
 1.5263434066e+00  7.3561155345e+03  7.6795211169e+00  1  1.2100000000e+01  1.1642113239e-14
-3.4873099385e-03  7.6105232094e+03 -1.2181367661e-03  1  1.2100000000e+01  1.2044750058e-14
 6.3223737386e+01  7.7608750363e+03 -2.0845899134e+02  0  8.7600000000e+00  1.2282703498e-14
-1.5976133674e+00  7.8015294616e+03  1.6941062941e+00  0  8.7600000000e+00  1.2347044986e-14
-5.0689061418e+00  8.6017085087e+03  3.8998335888e+01  0  8.7600000000e+00  1.3613443676e-14
 4.1510269696e+01  9.1259590631e+03 -3.1159900979e+00  1  1.2100000000e+01  1.4443145751e-14
-3.2246277706e-03  9.1756611808e+03  3.6810597259e-03  0  8.7600000000e+00  1.4521806517e-14
 1.9983730129e-01  9.1817473428e+03 -2.1897966951e+00  0  8.7600000000e+00  1.4531438746e-14
 1.3535916382e+01  9.9228711565e+03  1.2595061537e+01  0  8.7600000000e+00  1.5704374016e-14
 2.8993673561e+01  1.0202218345e+04  1.2230068526e+01  0  8.7600000000e+00  1.6146481210e-14
-1.2544697698e+01  1.0296988367e+04 -5.2023668258e+01  0  8.7600000000e+00  1.6296468432e-14
 7.4160812628e+01  1.0304215922e+04 -3.8581978773e+01  2  1.6800000000e+01  1.6307907080e-14
-1.3806764769e+01  1.0694488185e+04 -1.1991242836e+01  0  8.7600000000e+00  1.6925569195e-14
-1.7966555738e+01  1.1126436972e+04  6.4131076146e+01  1  1.2100000000e+01  1.7609190417e-14
 9.1689254330e+00  1.1270076305e+04 -1.2904063169e+01  0  8.7600000000e+00  1.7836520368e-14
-1.5341120076e+01  1.1318560724e+04  4.5315015185e+00  1  1.2100000000e+01  1.7913253950e-14
-1.2173182905e+02  1.1399780109e+04 -8.5009501344e+01  0  8.7600000000e+00  1.8041795334e-14
 1.3333537036e+01  1.1435836081e+04  1.1326742142e+01  0  8.7600000000e+00  1.8098859107e-14
 1.8615976494e+00  1.1501211760e+04 -4.4134538720e+00  0  8.7600000000e+00  1.8202325544e-14
-8.5881420159e+00  1.1689986965e+04  1.3781608428e+01  1  1.2100000000e+01  1.8501089518e-14
-1.0906658763e+02  1.2073183840e+04  5.7738675248e+01  3  3.2200000000e+01  1.9107553812e-14
 2.2862762580e+01  1.2112036624e+04  7.5544762240e-01  0  8.7600000000e+00  1.9169043942e-14
-2.4291868030e-03  1.2116871108e+04  2.6574015932e-03  1  1.2100000000e+01  1.9176695212e-14
-1.8622286696e+00  1.2165734365e+04  1.3262667876e+00  2  1.6800000000e+01  1.9254028359e-14
 4.2933544950e+00  1.2173321721e+04 -2.9963810217e-01  0  8.7600000000e+00  1.9266036443e-14
 1.5186091982e+01  1.2265104354e+04 -2.3259912888e+02  1  1.2100000000e+01  1.9411295692e-14
 2.9485776266e-03  1.2680569218e+04 -3.2558299965e-03  0  8.7600000000e+00  2.0068828728e-14
-7.3475199087e-04  1.2743857562e+04  1.0232894011e-03  0  8.7600000000e+00  2.0168991657e-14
 7.9805175362e+00  1.2773985435e+04  6.2268539596e+00  0  8.7600000000e+00  2.0216673358e-14
-9.1435643525e+00  1.3735795986e+04 -1.7144227937e+00  1  1.2100000000e+01  2.1738877202e-14
-1.9997536590e+01  1.3997962890e+04  4.5680953470e+01  1  1.2100000000e+01  2.2153794121e-14
-1.5750357958e-03  1.4104641386e+04 -1.6266206357e-03  0  8.7600000000e+00  2.2322628218e-14
 3.4843868211e+00  1.4210235125e+04  4.4926814825e+01  1  1.2100000000e+01  2.2489745532e-14
 5.7898785379e+00  1.4544623627e+04  6.0451645476e+00  1  1.2100000000e+01  2.3018963540e-14
 1.7054482520e+00  1.5112733683e+04 -1.1204947158e+00  1  1.2100000000e+01  2.3918079599e-14
 3.0737803806e+01  1.5280353350e+04  1.2174109723e+01  0  8.7600000000e+00  2.4183361884e-14
 9.4788633727e+01  1.5312265675e+04 -1.0858738018e+02  0  8.7600000000e+00  2.4233867739e-14
 4.8470659858e+00  1.6202803224e+04 -3.4308083730e+00  3  3.2200000000e+01  2.5643271784e-14
-9.1863505393e-01  1.6721838772e+04  2.1253747509e-01  0  8.7600000000e+00  2.6464720358e-14
 1.6254472673e+00  1.6836532699e+04 -5.8174319821e-01  3  3.2200000000e+01  2.6646240032e-14
 1.3869760914e-03  1.6960897190e+04  9.0716767866e-04  1  1.2100000000e+01  2.6843064766e-14
-3.2328248342e-03  1.8111310473e+04 -4.0869879299e-03  2  1.6800000000e+01  2.8663759622e-14
 7.0923682347e-02  1.8277452241e+04  3.9242204763e+00  1  1.2100000000e+01  2.8926702919e-14
 3.1075972204e-01  1.8417705923e+04 -6.6987513477e-01  0  8.7600000000e+00  2.9148674589e-14
-1.5705127237e+01  1.8568308865e+04 -2.4143416647e+01  1  1.2100000000e+01  2.9387025455e-14
 6.6326081632e+00  1.8690371225e+04  2.0200923594e+01  0  8.7600000000e+00  2.9580206735e-14
-6.1382469750e-06  1.8698098892e+04 -3.1655169084e-03  1  1.2100000000e+01  2.9592436882e-14
-1.7925167187e+01  1.9719380602e+04 -8.8883519442e+00  1  1.2100000000e+01  3.1208762408e-14
-6.9935818985e-01  2.0218414437e+04  1.4149053507e+01  1  1.2100000000e+01  3.1998555390e-14
 2.5271164291e+01  2.0399052446e+04 -6.9537004201e+00  1  1.2100000000e+01  3.2284441078e-14
-3.3612146168e+01  2.0482593005e+04  3.5101366161e+00  2  1.6800000000e+01  3.2416656056e-14
 5.3069328475e+00  2.1151719174e+04 -1.3207968952e+01  0  8.7600000000e+00  3.3475644674e-14
-2.8426787666e-03  2.1250630322e+04  3.0979693439e-03  3  3.2200000000e+01  3.3632185824e-14
 3.1552275997e+00  2.1462072516e+04  2.5869811102e+01  0  8.7600000000e+00  3.3966823576e-14
 9.9064718483e+00  2.1645510785e+04 -8.7748681000e-01  1  1.2100000000e+01  3.4257141081e-14
-1.5804777783e+02  2.2201277460e+04 -1.0249608532e+02  2  1.6800000000e+01  3.5136721960e-14
 1.3419459102e+01  2.2250203730e+04  9.6727184559e-02  2  1.6800000000e+01  3.5214154835e-14
 3.4323617865e+01  2.2599802829e+04  1.1610914913e+02  2  1.6800000000e+01  3.5767445805e-14
 1.6531693284e+01  2.3201696514e+04 -1.1699701841e+01  0  8.7600000000e+00  3.6720029325e-14
 3.9786835826e+00  2.3969002905e+04  3.9568252941e+00  1  1.2100000000e+01  3.7934402299e-14
-3.2298599003e+00  2.3989646299e+04  4.8744085994e+00  0  8.7600000000e+00  3.7967073445e-14
 1.2014019544e+00  2.4236304628e+04  2.1096287159e+00  0  8.7600000000e+00  3.8357445808e-14
-2.8523179565e+00  2.4297226180e+04  3.1047301871e+00  2  1.6800000000e+01  3.8453862946e-14
-2.4292365450e-03  2.4319840799e+04  1.8213888290e-03  1  1.2100000000e+01  3.8489653841e-14
 1.2318433717e+00  2.4327172425e+04  1.0064866040e+01  2  1.6800000000e+01  3.8501257196e-14
 6.2666361406e+00  2.4337717553e+04 -1.6118221821e+01  1  1.2100000000e+01  3.8517946380e-14
