 x                 y                 z               Event            Energy              Time
 2.1615871136e+00  7.1296416465e+03 -1.7903738555e+01  7  1.6800000000e+01  6.6007065805e-15
 6.5648317576e-01  1.2517170686e+04  3.1671817526e+01 12  4.4017548964e-01  1.1588544700e-14
-6.9318959971e-01  1.2659150794e+04  3.5739461757e+00  7  1.6800000000e+01  1.1719991564e-14
-1.0609975104e+01  1.2864461593e+04  7.9113288303e+00  4  9.3295516734e+00  1.1910070730e-14
-3.7954680388e+00  1.3594301352e+04  2.0106255622e+00  7  1.6800000000e+01  1.2585765013e-14
 1.9229152401e+01  1.4491508903e+04 -3.8883008933e+01 12  7.1655079450e-01  1.3416410378e-14
 1.4331059977e+01  1.5022521546e+04 -6.6283371479e+00 12  1.7472725293e+00  1.3908028165e-14
 4.5023584829e+01  1.5341862745e+04  3.4128226689e+01 12  2.3842193274e+00  1.4203678025e-14
-5.7610837453e+00  1.6152575351e+04  2.6826947807e+01  7  8.7600000000e+00  1.4954245346e-14
-1.9409221155e+00  1.7319502527e+04 -1.3699222754e+00  7  8.7600000000e+00  1.6034600330e-14
-1.0554673606e+01  1.7907892224e+04  1.1301411080e+01 12  1.5323316455e+00  1.6579338473e-14
-2.4415437594e+00  1.9488577418e+04  1.5996623329e-01  7  1.2100000000e+01  1.8042755525e-14
-7.1656264613e+00  1.9730443482e+04  5.6087726157e+01  7  8.7600000000e+00  1.8266677988e-14
 9.5266754791e+00  2.2506888261e+04  1.0646081293e+01 12  7.5240674424e-01  2.0837143410e-14
 3.3065652326e+00  2.8395869247e+04  7.9721028177e+00 12  1.5314985665e-01  2.6289231674e-14
 1.3097617826e+00  3.1828979702e+04  2.1705028553e+00  7  1.2100000000e+01  2.9467645947e-14
 1.9387412924e+01  3.3194689294e+04  5.2403735502e+00 12  4.0596623517e-01  3.0732036044e-14
 1.0391156625e+00  3.3194783797e+04 -1.0854233127e+00  7  8.7600000000e+00  3.0732123536e-14
-2.5166993384e+00  3.3907342277e+04  9.6696799412e+00  0  8.3904541296e+00  3.1391818606e-14
-1.5376425603e+01  3.4976571778e+04 -3.6143526732e+01 12  4.0572994856e-01  3.2381723928e-14
-1.6773150379e+01  3.8791016452e+04 -6.3281559328e+00 12  1.1442071251e+00  3.5913181932e-14
 3.5382875411e+01  3.8973790341e+04  8.9190402923e+01 12  5.2625198160e-01  3.6082396160e-14
 2.0103719937e+00  4.1922989797e+04  8.4193292831e+00 12  4.2979065342e+00  3.8812799906e-14
-3.1549642278e+01  4.2511904552e+04 -4.8932225676e+00 12  4.1333148306e-01  3.9358024153e-14
-1.0806790619e+00  4.2885215478e+04 -2.4236585694e+01 12  8.4889325326e-01  3.9703639824e-14
 6.4722857376e+00  4.3947156182e+04 -1.7258653070e+01 12  1.1120943933e+00  4.0686797092e-14
-6.0110517714e+00  4.6883092605e+04 -3.9497035271e+01  7  8.7600000000e+00  4.3404921764e-14
 1.1588202427e+02  4.7373464502e+04  1.3251524515e+02  1  7.8889415140e+00  4.3858913868e-14
 2.9996930638e+00  5.1146383689e+04 -5.5451171972e+00 12  1.9584232251e+00  4.7351927084e-14
-1.6671531911e+00  5.1822835140e+04  2.8737850065e+00  7  1.2100000000e+01  4.7978193841e-14
 4.2316566787e+01  5.2014448745e+04  3.7277287592e+01  7  1.2100000000e+01  4.8155591983e-14
-9.4144561262e-01  5.7712547746e+04  9.5781594154e-01 12  4.7343656110e-01  5.3430959447e-14
 4.7024719489e+01  5.8353851198e+04 -8.5597701552e+01  7  1.2100000000e+01  5.4024685769e-14
-4.4083175361e+01  5.8816019563e+04  3.2197250251e+01  7  1.2100000000e+01  5.4452566709e-14
 8.3135766325e+00  6.0575907415e+04  1.7502786550e+00 12  4.2404021954e-01  5.6081891702e-14
-8.5564777238e+00  6.2161093325e+04  1.2545771569e+01 12  4.1839434656e-01  5.7549475570e-14
 1.0071304047e+02  6.2690800682e+04  2.6139641329e+02 12  1.3100421756e+00  5.8039884908e-14
 7.1784393456e+01  6.2762668755e+04 -4.3494683698e+01 12  1.4312316577e+00  5.8106421220e-14
 5.9527854204e+00  6.2871195322e+04  2.5800233342e+00  7  8.7600000000e+00  5.8206896400e-14
-8.3244972725e+00  6.3861638848e+04 -1.5188897993e+01  7  1.2100000000e+01  5.9123860733e-14
-3.3473841763e+02  6.5724505882e+04 -1.7493056231e+00 12  3.3607396777e-01  6.0848525071e-14
 5.5785495276e-01  6.7712491991e+04 -3.6331349733e-01 12  1.7687740457e+00  6.2689026129e-14
 7.8023799298e+00  6.7942921332e+04 -2.0796004006e+01  7  1.6800000000e+01  6.2902360338e-14
-3.9785045652e+01  6.8668181876e+04  2.6578262622e+01 12  3.8627438734e-01  6.3573815131e-14
-8.0875088592e+01  6.8962595915e+04 -2.6910211433e+01 12  4.9967744061e-01  6.3846387131e-14
 2.1743673782e+00  7.1116677358e+04 -5.6333895299e-01 12  1.6715631373e+00  6.5840661214e-14
-4.3072198959e-01  7.2457562174e+04  7.8968419542e-01 12  1.0249294234e+00  6.7082068239e-14
-2.0275258924e+01  7.3820588300e+04 -5.3603450250e+00  7  8.7600000000e+00  6.8343973951e-14
 3.4155971344e+01  7.4801565711e+04  3.1296446107e+00  7  1.2100000000e+01  6.9252174443e-14
-2.6049949093e+00  7.7942161310e+04  1.8322808235e+00 12  3.2267580727e-01  7.2159775002e-14
-6.7069214092e+00  8.0551469949e+04  6.2741076107e+00  7  8.7600000000e+00  7.4575503809e-14
 6.4957560160e+00  8.5702659722e+04  1.5039719918e+01  7  8.7600000000e+00  7.9344536239e-14
 6.4957560160e+00  8.5702659722e+04  1.5039719918e+01 12  1.5223638865e+00  7.9344536239e-14
-1.9778057605e+01  8.7145759272e+04 -1.5002733007e+00  7  1.2100000000e+01  8.0680574875e-14
-1.9952446608e+01  8.7375112686e+04 -5.8758562489e+00  7  1.2100000000e+01  8.0892912979e-14
-4.5079217698e-01  8.7789477722e+04  3.1214044029e-01  7  1.2100000000e+01  8.1276537031e-14
 9.4954471110e+00  8.9052400607e+04  6.1642609163e+00  7  8.7600000000e+00  8.2445765979e-14
-5.5848367620e+00  8.9977876397e+04 -2.0566683403e+00 12  6.0008013590e-01  8.3302582413e-14
-3.2897126978e+00  9.1279523178e+04 -3.5591041156e+00  7  8.7600000000e+00  8.4507662402e-14
-3.2897126978e+00  9.1279523178e+04 -3.5591041156e+00 12  5.3310926470e-01  8.4507662402e-14
 1.6386258105e+01  9.4202017030e+04 -1.3306709390e-01 12  4.9919939398e-01  8.7213341783e-14
