 x                 y                 z               Event            Energy              Time
 6.8776330887e-01  1.2851995666e+03 -1.9096391693e+01  2  1.6800000000e+01  1.0729753744e-15
 3.5962733133e-01  1.2850154371e+03 -2.2261115652e+01 11  1.9845464266e-01  1.0908616412e-15
 4.1232690242e-01  1.2850956064e+03 -2.3154987909e+01 11  1.2904422858e-01  1.0959076261e-15
 4.4674548655e+00  1.2741386711e+03 -6.1899014841e+01  2  1.6800000000e+01  1.3230603068e-15
 5.2450194575e+00  1.2727293732e+03 -6.6156335077e+01 11  1.6503585631e-01  1.3493950485e-15
-1.2333060824e+01  1.2547881926e+03 -8.9876880682e+01  3  3.2200000000e+01  1.5391851697e-15
-1.7032966393e+00  1.2511453033e+03 -1.0523956523e+02 11  1.5833804955e-01  1.6130965144e-15
-7.1491226527e+00  1.2387436967e+03 -1.3474187183e+02 11  1.5060396663e-01  1.8070260484e-15
-7.4241213241e+00  1.2383541871e+03 -1.3582394670e+02 11  1.4495340280e-01  1.8141014072e-15
 2.2212921824e+00  1.2416557192e+03 -1.3940423755e+02  0  8.7600000000e+00  1.8374592269e-15
-8.2564809769e+00  1.2302744311e+03 -1.6814004606e+02  0  8.7600000000e+00  1.9860652876e-15
-8.8282653753e+00  1.2450074318e+03 -1.6470727123e+02  1  1.2100000000e+01  1.9922720427e-15
-9.9322773113e+00  1.2547881324e+03 -1.9615753480e+02  0  8.7600000000e+00  2.1927508934e-15
-1.4349319798e+01  1.2607364926e+03 -2.0895281321e+02  0  8.7600000000e+00  2.2811540689e-15
-2.6033737375e+01  1.2721921970e+03 -2.6137770789e+02 11  1.4879212466e-01  2.6302935121e-15
-8.9735166559e+01  1.2830426642e+03 -2.8309795194e+02  1  1.2100000000e+01  3.1217174857e-15
-9.0420399236e+01  1.3139154880e+03 -3.1018330820e+02 11  9.4993200346e-02  3.2928585536e-15
-1.0202430875e+02  1.3235571365e+03 -3.1629281346e+02 11  1.7209263623e-01  3.3954188970e-15
-1.2442049364e+02  1.3362213010e+03 -3.3114578102e+02  1  1.2100000000e+01  3.5818470707e-15
-1.3481593657e+02  1.3387288818e+03 -3.3608586265e+02  1  1.2100000000e+01  3.6565183233e-15
-1.3733010250e+02  1.3405892076e+03 -3.3798357678e+02 11  4.3863465463e-02  3.6811261903e-15
-1.3895433268e+02  1.3449661042e+03 -3.4313711564e+02 11  1.6481742788e-01  3.7278121393e-15
-1.4085938551e+02  1.3451919189e+03 -3.4951491743e+02 11  3.9250316707e-02  3.7725323804e-15
-1.4855188545e+02  1.3541631903e+03 -3.8310074258e+02  0  8.7600000000e+00  4.0141446152e-15
-1.4952918096e+02  1.3577740439e+03 -3.8532036316e+02  0  8.7600000000e+00  4.0458880183e-15
-1.6501714071e+02  1.3819814537e+03 -3.9846604663e+02 11  1.7801407201e-01  4.2956004078e-15
-1.7357280639e+02  1.3911813105e+03 -4.0750026286e+02  0  8.7600000000e+00  4.4081080596e-15
-1.7543588273e+02  1.3976101110e+03 -4.0279109805e+02 11  8.0289620420e-02  4.4514382132e-15
