 x                 y                 z               Event            Energy              Time
-3.6348200443e-03  1.1123811894e+02 -4.2048516004e-04  0  8.7600000000e+00  1.3599780533e-16
-7.1262984216e+00  1.2823662978e+03  1.0191798944e-01  0  8.7600000000e+00  1.5677989146e-15
 1.7053926287e+00  1.3882209315e+03  3.6504076831e-01  1  1.2100000000e+01  1.6972149637e-15
 2.9059151457e-03  2.6994093947e+03 -2.8414590996e-04  1  1.2100000000e+01  3.3002513605e-15
-6.8425000674e-01  3.6436466689e+03 -2.3485902978e+00  0  8.7600000000e+00  4.4546595636e-15
 9.6310957059e-01  4.0967229808e+03 -1.1970928046e-01  0  8.7600000000e+00  5.0085828469e-15
 1.7458852743e+02  4.2266358775e+03  5.1329744951e+01  3  3.2200000000e+01  5.1674121133e-15
 2.8165504315e+01  4.8486314100e+03  1.8992289005e+01  0  8.7600000000e+00  5.9278531218e-15
 5.3295976175e+00  6.2926834270e+03 -4.5967122722e+00  0  8.7600000000e+00  7.6933262076e-15
-2.4020475945e+00  6.3034420755e+03  3.7345879388e-01  2  1.6800000000e+01  7.7064795457e-15
-1.7289047061e-01  6.4423638637e+03 -5.0412514799e-01  0  8.7600000000e+00  7.8763229274e-15
-5.1964333543e+00  6.6184697164e+03 -1.0941690626e+01  2  1.6800000000e+01  8.0916269051e-15
 1.0716563946e+01  6.9140824662e+03 -3.0841949708e+01  0  8.7600000000e+00  8.4530379536e-15
-1.3634074746e+00  7.3326296871e+03  1.3551181835e+01  1  1.2100000000e+01  8.9647465659e-15
 9.2891511813e-01  7.7678770770e+03 -1.1915418331e+00  1  1.2100000000e+01  9.4968725165e-15
 3.1239125638e+01  7.9314009945e+03 -8.3901801320e+00  0  8.7600000000e+00  9.6967940373e-15
 4.3596913104e-03  8.0069575871e+03  3.3318534858e-03  3  3.2200000000e+01  9.7891682240e-15
-4.6976150287e+00  9.0763558143e+03  1.0219530844e+01  0  8.7600000000e+00  1.1096596049e-14
 1.9081248012e+01  9.4860669973e+03 -4.4527994437e+00  1  1.2100000000e+01  1.1597501874e-14
 5.5230979250e+00  1.0219292971e+04  4.7318771457e+00  2  1.6800000000e+01  1.2493931301e-14
-1.5384638107e-03  1.0262690291e+04  3.0387334051e-03  3  3.2200000000e+01  1.2546988116e-14
