 x                 y                 z               Event            Energy              Time
-5.1029997828e+00  1.1691841499e+03 -5.5110741616e+00 11  1.5694657306e-01  2.2274547273e-15
-2.8768313665e+00  1.1619532430e+03 -8.9414746688e+00 11  1.2350527074e-01  2.7506305342e-15
-1.0506244792e+01  1.1749330084e+03 -9.4658076775e+00 11  1.2768990231e-01  7.4750495102e-15
-1.2753893232e+01  1.1692079639e+03 -1.1790586439e+01 11  1.4751256878e-01  8.4289676754e-15
-8.6367544687e+00  1.1963342476e+03 -3.3039872041e+01 11  8.5065194299e-02  1.3324612787e-14
 3.6182728571e+00  1.1848217829e+03 -3.4738435526e+01 11  5.9953937470e-02  1.6189812563e-14
 1.4809473371e+00  1.1804864280e+03 -3.4021138536e+01 11  9.3106780935e-02  1.6481498556e-14
 1.9338872287e+00  1.1741237774e+03 -3.6538322150e+01 11  1.3678687091e-01  1.7148880007e-14
 1.3936650867e+01  1.1904189092e+03 -4.5247882551e+01 11  5.2743046712e-01  1.9363504911e-14
 1.8206225332e+01  1.1925523086e+03 -4.2558243054e+01 11  1.7568883108e-01  1.9753435546e-14
 1.9677367598e+01  1.2015049856e+03 -4.1739125469e+01 11  1.4210132231e-01  2.0890274507e-14
 2.0070969992e+01  1.2021032761e+03 -4.3877015285e+01 11  1.6600963357e-01  2.1144449781e-14
 1.6822596147e+01  1.1990036188e+03 -4.1473247286e+01 11  1.0000000000e-02  2.1713576803e-14
 7.8256262111e+00  1.1638379378e+03 -4.1416167658e+01 11  8.0070903187e-02  2.4530316815e-14
 1.5428617764e+01  1.1711243960e+03 -4.1229089962e+01 11  9.5304988521e-02  2.6001824926e-14
 9.7928105197e+00  1.1678468217e+03 -3.1181486039e+01 11  1.5265469597e-01  2.7198232440e-14
 1.2291330025e+00  1.4397847694e+03 -5.2712303221e+00  1  1.2100000000e+01  1.2613659058e-15
-1.6296028116e+01  1.4406550296e+03 -1.0193487468e+01 11  8.8256678644e-02  1.5211948457e-15
-1.9000652761e+01  1.4454740600e+03 -9.5370736514e+00  2  1.6800000000e+01  1.5972855324e-15
-3.7140876858e+01  1.4557212768e+03 -1.5344735112e+01  0  8.7600000000e+00  2.0636449042e-15
-3.1930918739e+01  1.4363990789e+03 -1.9446816332e+01 11  3.9239580736e-02  4.6116146135e-15
 3.1092692053e+00  1.4521177972e+03 -1.9074359521e+01 11  8.7354463914e-02  8.5051682269e-15
 2.4416564289e+01  1.4572462361e+03 -1.6370626632e+01 11  1.5186847968e-01  1.1252216727e-14
-4.1393924161e+01  1.4536811198e+03 -1.7257232443e+01 11  6.4938227721e-02  2.3195540345e-15
-4.1340507922e+01  1.4535702828e+03 -1.7054274960e+01 11  1.7644989749e-01  2.3315026496e-15
-1.8873827340e+01  1.4488431649e+03 -1.3654808489e+01 11  7.5613059684e-02  4.2076108385e-15
-1.1431017025e+01  1.4563590002e+03 -7.4669349662e+00 11  5.3889703887e-01  6.3066216430e-15
-1.1476838922e+01  1.4673014287e+03 -1.1173013171e+01  0  8.7600000000e+00  7.0065993441e-15
-3.4846305128e+01  1.4479035930e+03 -2.9605037564e-01 11  6.1252076209e-02  3.2033580222e-15
-3.3205097405e+01  1.4498212933e+03 -1.8642613892e+00 11  6.8513755222e-02  3.4878194912e-15
-3.0051844288e+01  1.4527179209e+03 -3.7175315159e+00 11  1.2384613462e-01  3.7394827909e-15
-2.8295086913e+01  1.4296422471e+03  1.4560386439e+01 11  2.2386027876e-01  3.7307347559e-15
-2.8676985538e+01  1.4174506259e+03  2.0741276001e+01 11  7.1414330818e-02  4.4153075463e-15
-8.4964782993e+00  1.4213914811e+03  3.8240328423e+01 11  1.6170669474e-01  6.6081744163e-15
-1.2364582163e+01  1.4330001925e+03  5.2297666277e+01 11  2.0006301292e-01  8.1390101432e-15
-1.1444710978e+01  1.4305264655e+03  5.6715523606e+01  0  8.7600000000e+00  8.6416514974e-15
-1.3833369078e+01  1.4525871292e+03 -3.2274556835e+00  0  8.7600000000e+00  1.9443940951e-15
