 x                 y                 z               Event            Energy              Time
-2.0464884044e+01  1.9345288514e+02  5.5173780745e+01  0  8.7600000000e+00  2.3651216026e-16
 1.5489618475e+00  4.7065403998e+02  1.9737718694e+00  1  1.2100000000e+01  5.7541351038e-16
 8.4058108546e-04  5.6313054711e+02 -2.3536966962e-03  3  3.2200000000e+01  6.8847369276e-16
-3.5086080812e+00  2.0887891826e+03 -1.2576701785e-01  0  8.7600000000e+00  2.5537176225e-15
-4.2056845366e-01  2.2855277520e+03 -3.6995269910e-01  0  8.7600000000e+00  2.7942468037e-15
-7.2361014297e+01  2.2987732634e+03 -8.3375921685e+01  2  1.6800000000e+01  2.8104405374e-15
-1.7643788713e+01  2.9816461998e+03 -1.4232665205e+01  1  1.2100000000e+01  3.6453092097e-15
-1.8034877001e+01  3.2006436344e+03  1.9962068385e+01  2  1.6800000000e+01  3.9130516955e-15
 2.2415687742e+01  3.2097461012e+03 -4.7067726256e+01  0  8.7600000000e+00  3.9241802144e-15
-1.0647142389e+01  3.3067118485e+03 -2.0443344668e+01  0  8.7600000000e+00  4.0427288643e-15
 6.9291885373e-01  3.4094668618e+03 -4.3988113952e+00  0  8.7600000000e+00  4.1683553711e-15
-9.7289044063e-01  3.8877646822e+03 -1.0465543846e+00  1  1.2100000000e+01  4.7531140356e-15
 1.1056989078e+01  4.8240376172e+03  4.5760064938e+00  0  8.7600000000e+00  5.8977851750e-15
-1.9611316303e-01  4.8610854486e+03 -2.8903075079e+00  0  8.7600000000e+00  5.9430792145e-15
-9.3846529700e+00  5.0703339047e+03  3.5100744079e+01  3  3.2200000000e+01  6.1989027675e-15
 2.2311271555e+01  6.9042719831e+03  4.5808946425e+01  0  8.7600000000e+00  8.4410438261e-15
-2.2839851314e+01  7.3024567310e+03 -7.0660381734e+00  2  1.6800000000e+01  8.9278576302e-15
-4.7608209250e+00  1.0104668888e+04  2.5059982663e+00  1  1.2100000000e+01  1.2353793875e-14
-5.2251545034e+01  1.0290031395e+04 -3.9141764221e+01  0  8.7600000000e+00  1.2580414878e-14
-3.5313166449e+01  1.0443291041e+04  1.0869622286e+02  0  8.7600000000e+00  1.2767787477e-14
 1.4196276508e-03  1.0443929570e+04 -3.1807239415e-04  0  8.7600000000e+00  1.2768568131e-14
 1.4056691891e+01  1.0607083343e+04 -8.7736199668e+00  2  1.6800000000e+01  1.2968037120e-14
 4.1572715152e-03  1.0789156107e+04  1.2623557245e-03  1  1.2100000000e+01  1.3190636141e-14
 2.4751539281e-01  1.0828482043e+04  1.4040980004e+00  0  8.7600000000e+00  1.3238715352e-14
 8.1558021243e+00  1.0948541513e+04  1.4547619196e+01  0  8.7600000000e+00  1.3385497988e-14
 4.8605508506e+00  1.1004390451e+04  4.4191075411e+00  1  1.2100000000e+01  1.3453777936e-14
-8.9003881974e+00  1.1309375742e+04  1.1768787839e+01  0  8.7600000000e+00  1.3826647693e-14
 3.7396301202e+01  1.1349379879e+04  5.3721769799e+01  0  8.7600000000e+00  1.3875556060e-14
 2.7511643461e+00  1.1880045873e+04 -5.1247897164e+00  0  8.7600000000e+00  1.4524339151e-14
-7.1866058188e+00  1.2015512039e+04  1.5453842096e+01  2  1.6800000000e+01  1.4689957748e-14
-3.5873388027e-03  1.2198806445e+04 -2.4032566126e-03  1  1.2100000000e+01  1.4914050328e-14
 7.3903245649e+01  1.2366826349e+04  7.3424951938e+01  0  8.7600000000e+00  1.5119468564e-14
-1.5338871612e-03  1.2778885404e+04 -4.1518129893e-05  0  8.7600000000e+00  1.5623244856e-14
-4.0737504534e+00  1.4236362488e+04 -5.2448785238e+00  0  8.7600000000e+00  1.7405131198e-14
 1.7963476145e+01  1.5277727073e+04  1.6412652113e+00  0  8.7600000000e+00  1.8678285575e-14
 7.0791372819e+01  1.5362451981e+04  9.9082798849e+01  1  1.2100000000e+01  1.8781868786e-14
