 x                 y                 z               Event            Energy              Time
 7.0617243901e+00  2.6040391010e+03 -5.5053020439e+00  2  1.6800000000e+01  1.1232456158e-15
 7.0046572292e+00  2.6174905214e+03 -1.3430067593e+01  1  1.2100000000e+01  1.3196052711e-15
 9.4204047523e+00  2.6140095627e+03 -1.6809706771e+01 11  1.5571765906e-01  1.3397475310e-15
 1.7886830658e+00  2.6192076144e+03 -2.5907788569e+01  2  1.6800000000e+01  1.5530590670e-15
 5.7727059257e+00  2.6268077115e+03 -4.7084998904e+01  1  1.2100000000e+01  2.0111166098e-15
 1.0768208345e-01  2.6303568307e+03 -5.3453194494e+01  0  8.7600000000e+00  2.1092662914e-15
 1.2241347496e+01  2.6275275049e+03 -5.4323010239e+01  0  8.7600000000e+00  2.4241607437e-15
 6.8710524617e+00  2.6309632375e+03 -5.6332331463e+01  1  1.2100000000e+01  2.6365337119e-15
-2.3639914269e+00  2.6339379159e+03 -7.7166324165e+01 11  1.1967054703e-01  4.4132076219e-15
-2.9936384341e+00  2.6345828995e+03 -7.6463054569e+01 11  2.2511571015e-01  4.4819100554e-15
-2.4837000928e+00  2.6349625052e+03 -7.2256295755e+01 11  1.0690409583e-01  4.7475331718e-15
 4.1836799673e+00  2.6357610191e+03 -6.7020631562e+01 11  2.4167226531e-01  5.6601501285e-15
 2.4193061624e+00  2.6404495217e+03 -7.2108654066e+01 11  1.3515150412e-01  7.8436767114e-15
 8.3962345161e-01  2.6420460862e+03 -8.1129108737e+01 11  2.0702691820e-01  8.3920447418e-15
 2.9764424970e+00  2.6358230446e+03 -8.4528720390e+01 11  1.6828422572e-01  9.2964784343e-15
 6.8089725388e+00  2.6331626007e+03 -8.0952155769e+01 11  8.1361791090e-02  9.7455594945e-15
 4.9709870931e-01  2.6369271795e+03 -8.2471748356e+01 11  1.6279161128e-01  1.0363018343e-14
-8.7380702757e+00  2.6404567717e+03 -7.9121067777e+01 11  1.6582224617e-01  1.0992891305e-14
-1.6838187430e+01  2.6451987707e+03 -7.5378762763e+01 11  1.5419051108e-01  1.1747307168e-14
-1.9075055171e+01  2.6455095402e+03 -7.5647009952e+01 11  4.2256063491e-02  1.1890881921e-14
-2.0447334244e+01  2.6458917477e+03 -7.7049613465e+01 11  1.2181099422e-01  1.2011036126e-14
-2.4626962166e+01  2.6616265550e+03 -6.6981829150e+01 11  6.2405671509e-02  1.5287893847e-14
-2.2927487798e+01  2.6641298193e+03 -6.1407212797e+01 12  7.6855681121e+00  1.5802015517e-14
 1.2310507747e+01  2.6205650220e+03 -5.3463406343e+01 11  1.6460704027e-01  3.3750417841e-15
 6.3015703308e+00  2.6171282128e+03 -5.0923253326e+01 11  1.7562178711e-01  4.1350722951e-15
 2.7300329528e+00  2.6177283342e+03 -5.2204045635e+01 11  2.3148376864e-01  4.5512686798e-15
 3.0016189867e+00  2.6105835821e+03 -6.2349800782e+01 11  4.9235107197e-02  5.7608497726e-15
 4.0841380543e+00  2.6007400880e+03 -6.2624276252e+01 11  2.0773213799e-01  6.7334919300e-15
 1.8813679648e+01  2.5955706742e+03 -5.6669022239e+01 11  1.0000000000e-02  7.9096816871e-15
 1.9615002714e+01  2.5949408545e+03 -5.5331257850e+01 11  1.3338859336e-01  7.9990464213e-15
 2.1492226506e+01  2.5938818262e+03 -5.3655782026e+01 11  8.6448106095e-02  8.1450787259e-15
 2.3028109815e+01  2.5916590516e+03 -5.0617336603e+01 11  2.1310323661e-01  8.3650287889e-15
 2.3780586412e+01  2.5910158098e+03 -5.0027912609e+01 11  2.2390233444e-01  8.4276094378e-15
 3.2240447104e+01  2.5931356661e+03 -5.3178716961e+01 11  6.9062777111e-02  9.0633694245e-15
 2.8028852713e+01  2.6016698442e+03 -7.7336295667e+01 11  7.3426635799e-02  1.2807934585e-14
 2.5665836732e+01  2.5966788883e+03 -8.2415783088e+01 11  1.9445103034e-01  1.3292713865e-14
 1.8136737942e+01  2.5947231932e+03 -8.4444161432e+01 11  4.9141185382e-01  1.4672857578e-14
 1.4444606888e+01  2.5814081251e+03 -7.3141300282e+01 11  9.3423301726e-02  1.6685732784e-14
 1.3227838279e+01  2.5814987633e+03 -7.3370653106e+01 11  1.3639477152e-01  1.6757574253e-14
-5.4840457734e+00  2.5859286547e+03 -7.3350597727e+01 11  5.3050677080e-02  1.8034218373e-14
-1.0481659421e+01  2.5903416081e+03 -8.3173225717e+01 11  1.6156302820e-01  1.9620186049e-14
-9.0522536595e+00  2.5881006279e+03 -8.3313810586e+01 11  5.2936521492e-02  1.9918836347e-14
 9.5257195429e+00  2.5799347826e+03 -8.7221934071e+01 11  1.3305011752e-01  2.2353692741e-14
 1.2651089091e+01  2.5789578751e+03 -8.9943838739e+01 11  1.5299718745e-01  2.2765833909e-14
 1.4005074973e+01  2.5783366961e+03 -8.4287912484e+01 11  5.0822537618e-01  2.3473448845e-14
 2.7697997692e+01  2.5727544965e+03 -7.9318128797e+01 11  1.8168316523e-01  2.5006633593e-14
 2.4339806236e+01  2.5706241630e+03 -8.5947588675e+01 11  1.2097419530e-01  2.5869494448e-14
 1.7147126857e+01  2.5673055724e+03 -9.0777139360e+01 11  2.2576255326e-01  2.6887095468e-14
-6.5610303552e-01  2.6030609227e+03 -3.1274654886e+00 11  1.0000000000e-02  1.1819626794e-15
 1.3489648636e+01  2.5945574751e+03 -1.1962687016e+01 11  5.6767838602e-02  3.0248574170e-15
 5.1869385043e+00  2.5975189616e+03 -8.3160404704e+00 11  1.2752019850e-01  3.6264381385e-15
-4.1642773711e+00  2.6093056519e+03 -5.4959944689e+00 11  5.1813624474e-01  5.3084862909e-15
-2.2620143581e+00  6.7846241696e+03  1.2235710528e+01 11  1.7793884219e-01  3.1010415281e-15
-2.8608249335e+00  6.7889253911e+03  2.5733861446e+01 11  9.1453585997e-02  4.7264090302e-15
-2.0417327801e+00  6.7881303533e+03  2.5781455102e+01 11  1.4497991762e-01  4.7970758231e-15
