 x                 y                 z               Event            Energy              Time
-4.6135020269e-01  1.1145162333e+04 -2.4088910358e+00 12  1.2956644837e+00  6.0585600901e-15
 2.4827569327e+00  1.4802240803e+04  2.6260792437e+00  7  1.2100000000e+01  8.0465643029e-15
 8.5409004559e+01  1.5120670081e+04  1.2295742014e+01 12  1.2525082012e+00  8.2196638825e-15
-4.2022985280e+02  2.0228058397e+04  4.3523973702e+02 12  1.5957809461e+00  1.0996063013e-14
 6.8350808898e+00  2.2996876949e+04 -2.6960087684e+00 12  8.3612943496e-01  1.2501205162e-14
 2.5848819336e+00  3.3978285351e+04  1.5695879046e-01 12  1.1495562727e+00  1.8470747883e-14
-1.1402535582e+01  3.8888496170e+04  9.9767989327e+00  7  1.2100000000e+01  2.1139960445e-14
 2.8627995957e+00  3.9356450929e+04  1.4273759386e+01 12  1.4201005824e+00  2.1394342744e-14
 5.3649270355e+00  4.1573733002e+04 -4.1534565757e+00 12  2.8903678665e+00  2.2599667196e-14
-2.7412952767e+01  4.5370155204e+04 -9.4111566733e+01  7  1.2100000000e+01  2.4663419284e-14
-1.0225037641e+01  5.8783759651e+04  1.2196274200e+01  3  8.7600000000e+00  3.1955114653e-14
-1.4377968195e+02  6.1842886958e+04  5.6707236171e+01 12  2.1492328561e+00  3.3618069939e-14
-3.1228737568e+00  6.6191565575e+04  1.3990717379e+01 12  5.0437190984e-01  3.5982031084e-14
 1.9555766622e+01  7.2915078977e+04  7.3532773682e+01 12  5.9694816091e-01  3.9636963040e-14
 1.5084949823e+01  8.2133750485e+04  5.0838042476e+01 12  1.2101167472e+00  4.4648274102e-14
-8.6462275638e+00  8.3283737061e+04  2.7801008895e+00  7  1.2100000000e+01  4.5273411948e-14
-7.1747765888e+00  8.3978642540e+04  2.2068051054e+00 12  1.2761220262e+00  4.5651165674e-14
 1.3079037450e+01  9.0693133878e+04 -5.3815371318e+01 12  1.0043391252e+00  4.9301193196e-14
