 x                 y                 z               Event            Energy              Time
-1.0547876564e+00  2.0467060217e+02  3.8706867841e+01  2  1.6800000000e+01  1.5481183165e-16
 2.7832467978e-01  4.1389931864e+02 -5.3048409520e+00  0  8.7600000000e+00  3.1307139843e-16
-7.3117297875e-04  6.7522716707e+02  1.1757461010e-03  3  3.2200000000e+01  5.1073849106e-16
-1.6366411380e+02  1.6175304352e+03 -5.4680688283e+01  2  1.6800000000e+01  1.2234920246e-15
 8.2139909752e+01  1.8786926492e+03  4.5145819254e+01  1  1.2100000000e+01  1.4210338322e-15
 1.3317003588e+00  3.3811856782e+03 -6.7713483605e+00  3  3.2200000000e+01  2.5575121314e-15
 6.4571388469e+01  3.5481636919e+03  1.2863638978e+01  1  1.2100000000e+01  2.6838134755e-15
 6.1258647727e+00  4.1288368419e+03  1.1005397262e+01  2  1.6800000000e+01  3.1230317755e-15
 7.6472012129e-04  5.2253443070e+03  2.6510785043e-03  3  3.2200000000e+01  3.9524246014e-15
-3.3235774275e-03  5.2518426065e+03  6.3417674770e-04  1  1.2100000000e+01  3.9724677841e-15
-1.0988093968e+01  6.5074027391e+03  1.0867016356e+02  0  8.7600000000e+00  4.9221672613e-15
 1.3156352796e+01  6.8452194421e+03  2.5899315589e+01  1  1.2100000000e+01  5.1776901454e-15
-6.4808233174e+00  8.5579001901e+03  5.5709911706e+01  0  8.7600000000e+00  6.4731533962e-15
 2.3948809007e+00  9.4448496405e+03 -5.9029309325e+00  0  8.7600000000e+00  7.1440375757e-15
-5.5674404116e+00  9.6012405297e+03  2.3758520107e+01  1  1.2100000000e+01  7.2623308712e-15
 4.0769896018e+01  1.0206999753e+04 -2.2470624727e+02  2  1.6800000000e+01  7.7205241529e-15
 8.0109807845e+00  1.0494253147e+04 -8.9358064382e+00  2  1.6800000000e+01  7.9378012001e-15
-1.3914013544e-03  1.2679921595e+04  4.7174365026e-03  1  1.2100000000e+01  9.5910300086e-15
 1.8111028030e+00  1.3572911162e+04  2.1773566968e+00  0  8.7600000000e+00  1.0266482903e-14
-2.1417183543e+00  1.4363213861e+04  1.2639491868e+00  0  8.7600000000e+00  1.0864263957e-14
-4.0447015404e-03  1.5361973756e+04  7.0121053406e-04  0  8.7600000000e+00  1.1619721005e-14
 8.2700277200e-01  1.6677766554e+04  3.9898480045e+01  0  8.7600000000e+00  1.2614980172e-14
-8.0348469757e+01  1.7191759930e+04 -2.0561561962e+01  2  1.6800000000e+01  1.3003762220e-14
 1.3594878732e+01  1.7689900104e+04 -1.1377437853e+01  0  8.7600000000e+00  1.3380552986e-14
 9.0590099647e+00  1.7857689915e+04 -2.0704053833e+01  0  8.7600000000e+00  1.3507468369e-14
-2.7101434740e+00  1.8047892769e+04  2.7031539517e+00  0  8.7600000000e+00  1.3651336867e-14
-2.6333400744e+01  1.8671710760e+04 -3.0046552198e+00  3  3.2200000000e+01  1.4123189712e-14
-4.7545540378e-03  1.8733266349e+04  2.1028633006e-04  0  8.7600000000e+00  1.4169750055e-14
-2.5450662527e+00  1.8854117321e+04 -2.0980193225e+00  0  8.7600000000e+00  1.4261161133e-14
 2.7002584685e+01  1.9168434897e+04  2.3515258443e+00  1  1.2100000000e+01  1.4498909393e-14
-3.0288696125e+00  1.9827302327e+04 -6.2001648615e+00  2  1.6800000000e+01  1.4997273460e-14
-2.5101447126e+01  2.3613939126e+04 -4.9274984702e-01  1  1.2100000000e+01  1.7861466815e-14
 4.2823493850e-03  2.4505931639e+04  3.4461134758e-03  3  3.2200000000e+01  1.8536165542e-14
 3.3438859891e+00  2.4605443032e+04 -1.2230770412e+01  2  1.6800000000e+01  1.8611435468e-14
-1.3300432082e+01  2.5781856788e+04  1.4241430490e+01  2  1.6800000000e+01  1.9501269017e-14
 9.4525657443e+00  2.6584259210e+04 -3.8937040497e+00  0  8.7600000000e+00  2.0108202242e-14
 6.4740132588e+00  2.8798845158e+04 -6.9510630031e+00  0  8.7600000000e+00  2.1783304105e-14
 2.1193501225e+00  2.9017470108e+04 -3.9651071902e+00  1  1.2100000000e+01  2.1948670937e-14
 2.1180108773e+01  2.9303870544e+04 -4.1567946391e+01  2  1.6800000000e+01  2.2165302811e-14
 1.4170125986e+01  3.0837390146e+04  1.6258051485e+01  1  1.2100000000e+01  2.3325249456e-14
