 x                 y                 z               Event            Energy              Time
-2.3264200879e+00  2.3513704253e+03  1.2146189838e+01 11  1.7281662542e-01  3.9768787285e-15
-6.0387251969e+00  2.3526969793e+03  1.1398665369e+01 11  5.7108707697e-02  4.2072663044e-15
-6.1528639713e+00  2.3549696812e+03  1.0740648780e+01 11  9.5458712655e-02  4.4067572273e-15
-7.2566179423e+00  2.3597452000e+03  6.8713314623e+00 11  1.4904648871e-01  5.3888568629e-15
-6.6145932258e+00  2.3738043889e+03 -1.2837030021e+01 11  8.0280328330e-02  6.8964739726e-15
-1.2437862525e+01  2.3713542332e+03 -1.2320975396e+01 11  1.5748869403e-01  7.4363608268e-15
-1.8074272928e+01  2.3664651903e+03 -1.0356123880e+01 11  2.0873273651e-01  7.8966954894e-15
-1.9265289585e+01  2.3641240549e+03 -9.5070379415e+00 11  5.0693868964e-02  8.0674764202e-15
-2.3815349040e+01  2.3552464915e+03 -1.0623430873e+01 11  2.0178343361e-01  9.2950015876e-15
-3.3969208330e+01  2.3545367832e+03 -5.2578011725e+00 11  5.5454815164e-02  1.0566645287e-14
-3.0845619092e+01  2.3565702629e+03 -4.0060394237e+00 11  2.0848297937e-01  1.2481214769e-14
-3.1894978792e+01  2.3581974357e+03 -1.0073829756e+00 11  7.3115512006e-02  1.3081830525e-14
-3.3985609482e+01  2.3565094677e+03 -6.6494777618e+00 11  1.7109396295e-01  1.3763191935e-14
-3.1334337470e+01  2.3564700005e+03 -9.1186646444e+00 11  1.9981094869e-01  1.4361088136e-14
-3.0007658725e+01  2.3564028289e+03 -1.0149249049e+01 11  2.0893618737e-01  1.4555596148e-14
-1.9282589404e+01  2.8933099188e+03  5.5041309697e+00  2  1.6800000000e+01  2.1586208117e-15
-3.6946290390e+01  2.8619772112e+03  1.3659446480e+01 11  7.8703771876e-02  2.9633038121e-15
-3.5857952391e+01  2.8595793014e+03  1.3655932039e+01  0  8.7600000000e+00  3.0166204932e-15
-3.4688466042e+01  2.8518684030e+03  1.3041824240e+01  0  8.7600000000e+00  3.1545612677e-15
-4.0596455128e+01  2.8623661621e+03  3.6715473033e+01  1  1.2100000000e+01  3.8481283298e-15
-4.1009528527e+01  2.8537457238e+03  3.7307474191e+01  0  8.7600000000e+00  3.9220474855e-15
-3.6443450788e+01  2.8540112468e+03  4.1490745030e+01 11  1.3613815405e-01  4.3654992541e-15
-3.8608591806e+01  2.8454176934e+03  1.7685707223e+01 11  2.2306101907e-01  7.4874262385e-15
-4.0740573003e+01  2.8428719760e+03  1.4389569142e+01 11  2.3607592324e-01  7.7876357578e-15
-3.9915503084e+01  2.8538434196e+03 -2.3128912079e+00 11  4.9427182083e-01  1.1989619685e-14
-3.0135226591e+01  2.8800037311e+03  2.0252255361e+01 11  6.4343210841e-02  2.9249227266e-15
-3.9381885601e+01  2.8708142185e+03  9.0943187788e+00 11  1.4615227637e-01  4.0488727280e-15
-3.5712775840e+01  2.8743930755e+03  1.0770735431e+01 11  7.0942296575e-02  4.9992734460e-15
-2.1277339143e+01  2.8482281320e+03  3.8729032817e+01 11  7.6200500777e-02  1.0022665346e-14
-1.2868894111e+01  2.8547786584e+03  3.9824951054e+01 11  1.0000000000e-02  1.0585798288e-14
-8.8591442763e+00  2.8454144954e+03  6.7818614051e+01 11  2.3307638232e-01  1.2318030203e-14
-8.6284953621e+00  2.8474040615e+03  7.4256723109e+01 11  5.1609630867e-01  1.2673436104e-14
-8.4341995160e+00  2.8354027704e+03  8.4168404841e+01 11  1.7537545462e-01  1.3657217548e-14
 7.4752950304e-01  2.8330045640e+03  7.2210530419e+01 11  1.3874464085e-01  1.5333800752e-14
 1.5760929169e+00  2.8281922094e+03  7.2820369159e+01 12  9.4015082249e+00  1.5604410157e-14
 1.7116665447e+00  4.0694453593e+03 -1.2844924858e+00  0  8.7600000000e+00  2.4596368456e-15
-1.3094651032e+01  7.7393322213e+03  2.1203988522e+01  0  8.7600000000e+00  5.3223781066e-15
-3.2489800341e-01  1.4272270909e+04  2.6536866170e+01 11  1.8645316925e-01  1.2094425022e-14
 2.7072315270e-01  1.4274628390e+04  2.4696937131e+01 11  5.1942822998e-01  1.2467319418e-14
 2.1723134892e+00  1.4271811544e+04  2.7409162777e+01 11  1.2986885608e-01  1.2771275234e-14
 1.4758492121e+00  1.4270638196e+04  2.7053747809e+01 11  1.7610270232e-01  1.2845219555e-14
 3.4410730338e+00  1.4269897188e+04  2.5644518837e+01 11  4.5670813684e-01  1.4587545186e-14
 5.0082340407e+00  1.4270667465e+04  2.6353555052e+01 11  1.0042373821e-01  1.4689554403e-14
-1.7767111503e+01  1.4278124324e+04  2.6514662882e+01 11  1.1071724929e-01  1.6654106171e-14
-2.0590134930e+01  1.4278015083e+04  2.7768141945e+01 11  8.1756201188e-02  1.6827842083e-14
-1.9257568399e+01  1.4279368917e+04  2.6069438223e+01 11  5.1147856468e-02  1.7011549949e-14
-1.1296013476e+01  1.4293296958e+04  3.8247978224e+01 11  5.1003309067e-01  1.8461351966e-14
-9.5221626603e+00  1.4290699673e+04  3.1500152672e+01 11  8.6414466227e-02  1.8883300525e-14
-7.0789293658e+00  1.4276523725e+04  2.6834490969e+01 11  1.9058920524e-01  2.0246650833e-14
-7.0935530969e+00  1.4276739925e+04  2.7285334833e+01 11  2.2367283646e-01  2.0296427468e-14
-8.8845183984e+00  1.4277947037e+04  1.5743757452e+01 11  1.0000000000e-02  2.1084915802e-14
 4.8656519393e+00  1.4273607887e+04  8.7485350381e+00 11  8.5803862796e-02  2.2552522092e-14
 5.8290103367e+00  1.4273643904e+04  8.4636155283e+00 11  1.8357503255e-01  2.2611519323e-14
 2.4746635844e+01  1.4279298442e+04  1.7517739984e+00 11  1.9968459140e-01  2.4510809619e-14
 2.5176772249e+01  1.4277436755e+04 -7.3489809750e+00 11  1.3786025743e-01  2.6429741380e-14
 4.1562575887e+01  1.4276769824e+04 -1.5729593574e+01 11  1.5270186720e-01  2.8332286524e-14
 3.9666486728e+01  1.4283887206e+04 -9.7644495014e+00 11  5.3908959866e-02  2.9350515438e-14
 3.3820355623e+01  1.4279586423e+04 -8.4271350754e+00 11  2.1765739906e-01  3.0186004238e-14
 3.1157482646e+01  1.4280311897e+04  1.7182770139e+00 11  1.1192701434e-01  3.1750000129e-14
 2.8853614149e+01  1.4276733834e+04  6.0747958895e+00 12  7.1963484510e+00  3.2474541259e-14
 5.7672878353e-01  1.6641503031e+04  5.7894475514e+00  3  3.2200000000e+01  1.0046048172e-14
-1.3617943838e+01  1.6638364454e+04  1.2733754693e+01  0  8.7600000000e+00  1.1476022026e-14
-7.9423023512e+00  1.6633946871e+04  1.8583422019e+01  0  8.7600000000e+00  1.1024097828e-14
-6.0272682870e+00  1.6854077042e+04 -1.1880219101e+01 11  4.6375239715e-01  1.0202057830e-14
 9.3460424585e+00  1.6861321857e+04 -2.5677637974e+01  1  1.2100000000e+01  1.0452290320e-14
 1.0313751535e+01  1.6862546023e+04 -2.5963928229e+01  0  8.7600000000e+00  1.0468970694e-14
 1.0949789550e+01  1.6863792205e+04 -2.3751476022e+01  0  8.7600000000e+00  1.0482512135e-14
 5.9334917514e+01  1.6889111491e+04 -1.0820450892e+01  1  1.2100000000e+01  1.1438753193e-14
 6.8198559189e+01  1.6902413789e+04 -1.2795071475e+01  0  8.7600000000e+00  1.2051440657e-14
 7.0523308749e+01  1.6898776346e+04  1.1125997819e+01 11  7.5758129315e-02  1.3112143457e-14
 7.0714399662e+01  1.6905516827e+04  2.5204145277e+00  0  8.7600000000e+00  1.3153780520e-14
 6.1104341963e+01  1.6887638594e+04 -1.2812407734e+01  0  8.7600000000e+00  1.1513821827e-14
 6.5922289045e+01  1.6882753300e+04 -1.5688879068e+01 11  2.3132469043e-01  1.2193343905e-14
 8.4027090233e+01  1.6869996890e+04 -1.1370778829e+01  0  8.7600000000e+00  1.3562575629e-14
 3.7254675145e+01  1.6858549560e+04 -2.5996342005e+01 11  7.8587651061e-02  1.1784256876e-14
 2.7971509323e+01  1.6843861150e+04 -2.0822002648e+01 11  1.3218591415e-01  1.3280283807e-14
 5.3519002180e+01  1.6840760357e+04  1.4785954216e+01 11  1.4099152776e-01  1.8636316808e-14
 5.6734969333e+01  1.6841098135e+04  1.8138634429e+01 11  9.5445227644e-02  1.8860687538e-14
 5.4324964925e+01  1.6850263552e+04  1.4684993623e+00 11  1.5012776656e-01  2.0270412603e-14
 1.1662248454e+01  1.6867365771e+04 -1.9682705193e+01  0  8.7600000000e+00  1.0616460345e-14
 2.3555467533e+01  1.6874053001e+04 -1.0709783101e+01 11  1.3024919022e-01  1.1965894544e-14
-5.9187699821e-01  1.6868350253e+04  1.0080251490e+01 11  1.1672827839e-01  1.1845847466e-14
 3.2545794339e+01  1.6876767461e+04  3.7911585384e+01 11  7.1458538683e-02  1.4270797772e-14
 3.4470001992e+01  1.6877425299e+04  3.8690392907e+01 11  1.5220357574e-01  1.4384212308e-14
 3.8917683174e+01  1.6880752854e+04  3.9753128025e+01 11  4.4729303491e-01  1.4702047326e-14
 4.0344479913e+01  1.6872743052e+04  4.2584678319e+01 11  1.1519847611e-01  1.5280074188e-14
 3.6041745981e+01  1.6861900278e+04  2.9246012610e+01 11  1.6517893940e-01  1.8549057317e-14
 5.1935469378e+01  1.6851996923e+04  3.2171465950e+01 11  2.0313175390e-01  2.2907714991e-14
 6.2365533556e+01  1.6858395049e+04  3.4297675773e+01 11  5.2371103286e-02  2.3663225407e-14
 6.2858509258e+01  1.6868570809e+04  3.7510143087e+01 11  9.4460793936e-02  2.4636889866e-14
 4.7386413663e+01  1.6862673559e+04  1.7556346365e+01  0  8.7600000000e+00  2.8363991332e-14
-9.6048898352e+00  1.6850387964e+04 -3.2915861267e+01  1  1.2100000000e+01  1.2624226960e-14
 8.9544196076e+00  1.6863014831e+04 -1.9928851310e+01 11  3.4470332658e-02  1.0669098933e-14
 5.5248960703e+00  1.6865680799e+04 -5.8263287159e+00  2  1.6800000000e+01  1.1266153601e-14
 3.1311166224e-02  1.7910758497e+04  3.8690594744e-01  0  8.7600000000e+00  1.1003265334e-14
-6.9400554214e+00  1.7902275161e+04  4.0744695294e+00 11  7.6585182180e-02  1.1123486268e-14
-8.4602706417e+00  1.7910338075e+04  7.9105037088e+00 11  9.9312297951e-02  1.2347951059e-14
-1.6870522530e+01  1.7902157819e+04 -4.2726631801e+00 11  6.6064414285e-02  1.3479970364e-14
-1.9963257341e+01  1.7879520891e+04 -6.4235386212e-01 11  1.6414442679e-01  1.6392256184e-14
-1.9855856557e+01  1.7880774364e+04  9.5662874642e+00 11  4.8613793718e-01  1.7705883682e-14
-1.4452685159e+01  2.0900718100e+04 -6.1108299236e+00 11  5.6888102133e-02  1.3283239088e-14
-7.9185712247e+00  2.0895985416e+04  1.2810723429e+00 11  4.5809080068e-02  1.5103178498e-14
-9.9293382309e+00  2.0898575693e+04 -3.1764133436e+00 11  6.6277459790e-02  1.5864986566e-14
-9.0078802025e+00  2.0898633563e+04 -4.0937843728e+00 11  1.1648011510e-01  1.5944082440e-14
