 x                 y                 z               Event            Energy              Time
-2.1819188879e+01  7.9123463102e+03  1.5591748466e+01 12  1.3029336239e+00  5.2094601648e-15
-1.0330707483e+01  7.9222108330e+03  5.7596697973e+01  7  8.7600000000e+00  5.2159549309e-15
 4.8903060252e+01  1.2968308475e+04 -8.7414472652e+01  7  1.2100000000e+01  8.5382873496e-15
 6.6827364138e+01  1.5137685886e+04  9.6206721197e+00 12  1.0715616948e+00  9.9665975833e-15
-3.2524682045e+02  1.8763602126e+04  3.3686407487e+02 12  1.6041173547e+00  1.2353887708e-14
 5.2921768132e+00  2.0729284688e+04 -2.0874303205e+00 12  8.4021668015e-01  1.3648085991e-14
 2.0010738552e+00  2.8525376271e+04  1.2150888899e-01 12  1.1553357965e+00  1.8781004464e-14
-8.8323660827e+00  3.2011309208e+04  7.7279952230e+00  7  1.2100000000e+01  2.1076130089e-14
 2.2162690095e+00  3.2343526900e+04  1.1050193881e+01 12  1.4277018005e+00  2.1294861014e-14
 4.1519765457e+00  3.3917654140e+04 -3.2144061180e+00 12  2.9078107607e+00  2.2331260691e-14
-2.1233981908e+01  3.6612869006e+04 -7.2898506128e+01  7  1.2100000000e+01  2.4105780401e-14
-2.8208454026e+00  4.6135662886e+04  3.3646628222e+00  3  8.7600000000e+00  3.0375553415e-14
-1.1125149243e+02  4.8307445938e+04  4.3877998408e+01 12  2.1609774377e+00  3.1805447514e-14
-2.4183435978e+00  5.1394727234e+04  1.0834367456e+01 12  5.0676242446e-01  3.3838102342e-14
 8.4791398185e-01  5.6459886211e+04  5.1945507829e+00 12  3.0332925391e+00  3.7172984674e-14
-6.1477209974e+01  5.9538770920e+04  9.7182555510e+01 12  1.6858184567e+00  3.9200111220e-14
-2.4815914761e+01  6.3864998745e+04 -5.5144017024e+01 12  1.8948649152e+00  4.2048483957e-14
 7.7434286143e+00  6.5627966236e+04 -3.1861326778e+01 12  6.7500162400e-01  4.3209215371e-14
-1.8238932365e+01  6.6218344899e+04  6.1243422396e+00 12  1.1625737455e+00  4.3597918545e-14
-3.0947537157e+00  6.9628861237e+04 -1.6830059467e+01 12  2.0320612281e+00  4.5843390155e-14
 1.4939061119e+02  7.3244597630e+04 -4.1549721261e+01 12  7.9560547485e-01  4.8223977905e-14
 6.0003774253e+00  7.4859648003e+04 -2.4645882807e+00  7  1.2100000000e+01  4.9287321224e-14
-7.8450946862e+00  8.0292162455e+04 -1.1449731513e+01 12  8.0150156014e-01  5.2864069071e-14
-5.3776135855e+00  8.6145365874e+04  1.1029297359e+01 12  2.8250703657e-01  5.6717797012e-14
-1.9771564768e+00  1.0757317387e+05  4.6157873217e+00 12  8.3170096121e-01  7.0825788219e-14
 2.0235319763e+01  1.0763363768e+05 -2.6497385752e+01  7  8.7600000000e+00  7.0865597374e-14
-3.5065354852e+01  1.1115410969e+05  9.9257563905e+00 12  1.7487796476e-01  7.3183463397e-14
 2.7060863820e+00  1.1287372468e+05 -4.1586294088e+00 12  3.6136930594e-01  7.4315651679e-14
-8.7897413526e-01  1.1316988199e+05 -1.8190733334e+00 12  8.7864014979e-01  7.4510640583e-14
 4.6426585151e-01  1.1488812432e+05  5.3968382290e+00  7  1.2100000000e+01  7.5641925115e-14
-9.2363064023e+00  1.2133893916e+05  1.1093034225e+02 12  2.9810741503e+00  7.9889118246e-14
-1.3279765342e+01  1.2158524710e+05  1.5626251934e+00 12  8.8596223345e-01  8.0051286505e-14
 6.8639667244e+00  1.2252742835e+05 -9.0646670781e+00 12  1.3637096111e-01  8.0671615230e-14
-2.7548890911e+00  1.2974642132e+05  1.3212328968e-01  7  8.7600000000e+00  8.5424574067e-14
 5.5055797247e+01  1.3350822105e+05 -1.2632423146e+01 12  2.9409305107e-01  8.7901329390e-14
 5.9485169894e-01  1.3544778014e+05 -1.0705346699e+00  7  1.2100000000e+01  8.9178328069e-14
 7.8343449393e+01  1.3568685216e+05  1.4066983711e+02 12  9.7357469270e-01  8.9335732223e-14
 3.5242550669e+01  1.3835659856e+05  1.0447014218e+02 12  4.2657129219e-01  9.1093483587e-14
 3.9145035521e+00  1.3991757359e+05  3.9859378765e-01 12  1.4285124743e+00  9.2121223892e-14
 1.2088460014e+01  1.4094775723e+05 -1.9591385896e+01  1  8.2769783604e+00  9.2799493075e-14
-1.9960297845e+00  1.4415417574e+05  5.3276087151e+00  7  1.2100000000e+01  9.4910587410e-14
 8.8942896945e-01  1.4952773854e+05  1.0188623809e+00  7  1.2100000000e+01  9.8448521708e-14
