 x                 y                 z               Event            Energy              Time
 9.3013533132e+00  2.8956682176e+02 -4.2726122402e+00  7  1.6800000000e+01  7.1868748650e-16
 2.1408419451e+01  6.0443668064e+02 -1.5805977689e+00  7  1.2100000000e+01  1.5001755937e-15
-6.3861070955e-01  7.6089212779e+02  7.2182243998e+00 12  1.0366447948e+00  1.8884886310e-15
 6.1171749473e-01  1.4093987238e+03 -2.8481050266e-01  7  1.6800000000e+01  3.4980431119e-15
-3.2428783017e+00  1.4813500214e+03  2.3537971505e+00  7  1.6800000000e+01  3.6766219176e-15
-2.8688276653e+00  2.0501565222e+03  1.1448056872e+01 12  1.5164315168e+00  5.0883655418e-15
 1.0790682428e+01  2.3315068757e+03  7.7702865556e-01  8  1.2368035228e+01  5.7866602467e-15
-1.1838285536e+01  2.3449236172e+03 -6.4145800082e+01  7  8.7600000000e+00  5.8199597945e-15
 1.4585387786e+01  3.1883224525e+03 -7.1196307659e+00 12  6.2332787089e-01  7.9132251256e-15
 6.9871803868e+00  3.4209838891e+03  2.0093699470e+01 12  5.1132239194e-01  8.4906768589e-15
-4.9380782241e-01  3.8747543773e+03 -1.6346379400e+00  7  1.2100000000e+01  9.6169079981e-15
 1.8938660059e+01  4.0929402916e+03 -1.1853259554e+01  7  1.2100000000e+01  1.0158432353e-14
-2.0744110301e+00  4.1810115561e+03 -1.6044721007e+01 12  6.6209674590e-01  1.0377019950e-14
 1.2930707868e+00  4.5917450418e+03  3.1094810925e+00  7  1.2100000000e+01  1.1396435830e-14
-1.0034981395e+00  5.0620017308e+03  1.0641075925e+00 12  2.1427145836e+00  1.2563584731e-14
-3.1993757887e+00  5.4341239418e+03  2.4614843548e+01 12  2.0494282671e-02  1.3487169743e-14
 2.0003579058e+01  5.7324959543e+03  1.8613169739e+01 12  1.3510466385e+00  1.4227711185e-14
 1.6331758010e+01  5.8305717328e+03  4.5464425995e+00  7  8.7600000000e+00  1.4471129386e-14
 5.7849855492e+00  6.2905613372e+03 -8.1416104324e+00 12  1.8268445974e-01  1.5612795998e-14
 6.9725771020e+00  6.3603052898e+03  5.9231532253e+00  7  1.2100000000e+01  1.5785896306e-14
 9.5630999355e+00  7.0265386429e+03 -1.4647407095e+02 12  1.2184235211e+00  1.7439447535e-14
 3.3596793282e+00  7.3749642388e+03  2.6214130140e+00  7  1.6800000000e+01  1.8304218969e-14
-1.7223386204e+01  7.4486731244e+03  1.5046907807e+01  7  8.7600000000e+00  1.8487160003e-14
-6.6495648746e+01  7.7387762583e+03 -2.4704384772e+01  7  8.7600000000e+00  1.9207178584e-14
 1.7148230543e+01  8.0502777764e+03  6.2315859922e+01  3  8.7600000000e+00  1.9980306672e-14
 1.7148230543e+01  8.0502777764e+03  6.2315859922e+01 12  1.6986654034e+00  1.9980306672e-14
 6.9037355339e-01  8.2203068724e+03  1.8286942619e-02  7  8.7600000000e+00  2.0402308691e-14
-3.8316559536e+00  8.3041400017e+03 -5.3502529833e+00 12  1.4304837709e+00  2.0610377491e-14
 1.0673281654e+02  8.3901516705e+03  1.1769432058e+01 12  1.7381258060e+00  2.0823853295e-14
 5.9579895183e+01  8.7364154652e+03 -6.8253169973e+01 12  1.8311057366e+00  2.1683259268e-14
-4.5091689875e+00  9.4062061580e+03 -6.8150130627e+00  7  1.2100000000e+01  2.3345639601e-14
