 x                 y                 z               Event            Energy              Time
 2.6507578526e+00  2.3973303263e+02 -1.2437671906e+00 12  5.8715392780e-02  2.1983785754e-16
-2.6549952989e+00  5.4142528358e+02 -1.1728101365e+01  7  8.7600000000e+00  4.9649300748e-16
-2.1048891582e+00  6.6390511457e+02 -1.2449633106e+00  7  1.2100000000e+01  6.0880837488e-16
 2.4652103617e+00  1.0178975243e+03  2.7477762273e+00 12  1.8135828903e+00  9.3342335219e-16
-6.4866479503e-01  1.8478073233e+03 -1.1987380923e+00 12  1.6150269051e+00  1.6944598692e-15
 1.1753428668e+00  2.4556095050e+03  1.3912115436e+00 12  9.1487011866e-01  2.2518212306e-15
-1.8460794313e+01  7.2686164507e+03  2.2827209583e+01  7  1.2100000000e+01  6.6654021363e-15
 2.1844220570e-01  1.1615885323e+04 -5.2954186678e+00 12  1.2973880002e+00  1.0651896048e-14
-2.4699429550e+01  1.2638811430e+04  6.1293576319e+00  7  1.6800000000e+01  1.1589930667e-14
-2.5582495208e+00  1.4946443849e+04 -3.8962561431e-01 12  1.4449121496e+00  1.3706055264e-14
 3.1442463562e+01  2.2409043412e+04  9.4359706565e+00  7  1.2100000000e+01  2.0549342071e-14
 7.0838443429e+00  2.2948459122e+04  8.0650355674e+00 12  3.2969324414e+00  2.1043992277e-14
-2.1227347843e+00  3.0464220063e+04  3.2119721404e-01 12  3.9785605637e-01  2.7936028660e-14
 1.7670553328e+02  3.1270771433e+04 -5.0982674592e+00 12  2.2748364044e+00  2.8675645238e-14
 1.4807146434e+00  3.1984757712e+04  6.0916781358e+00  0  8.5728609713e+00  2.9330378598e-14
 8.1433153745e+01  3.2559473434e+04 -8.7146643670e+01  0  8.4477599144e+00  2.9857399308e-14
-4.6541912203e+01  3.4169285141e+04 -3.3913498996e+01 12  1.1734144935e-01  3.1333614550e-14
 8.1631238529e+00  3.5265699621e+04 -3.4113022675e+00  7  1.2100000000e+01  3.2339038824e-14
-3.6414251818e-01  3.7466288057e+04 -2.2078662308e-01 12  9.2772453938e-01  3.4357002897e-14
 2.7142569331e+01  3.9792543362e+04  8.7542924774e+00 12  5.1329674453e-01  3.6490204887e-14
 3.6242160438e+01  3.9978715852e+04  5.0258651264e+01 12  8.1212134640e-01  3.6660927132e-14
 4.4361977837e+00  4.3242024985e+04  2.7318182775e+00 12  1.9898765074e-01  3.9653417906e-14
-1.3808624944e+00  4.3857198275e+04 -4.4255560720e-01 12  3.3017041251e-01  4.0217538655e-14
 3.1645764990e+01  4.4450130132e+04  2.6435773551e+01 12  8.4919383940e-01  4.0761263763e-14
 5.1874485284e+00  5.0247173693e+04 -1.1573742620e+01  7  1.2100000000e+01  4.6077217191e-14
 6.2330398156e+01  5.2252828161e+04 -2.9073898013e+01  7  1.2100000000e+01  4.7916424648e-14
-1.7044891418e+01  5.3177497635e+04 -7.4206867329e+00 12  2.2563902423e+00  4.8764356841e-14
-3.7083397480e+01  5.3559909437e+04  3.3244579347e+01 12  3.3926283976e+00  4.9115032717e-14
 3.0143071999e+00  5.4499386495e+04  1.4110985513e+00  7  1.6800000000e+01  4.9976543630e-14
 3.6334235580e+01  5.8658603332e+04 -2.5381221545e+00  7  1.6800000000e+01  5.3790591733e-14
-7.7151867761e+00  6.1579563884e+04 -9.0692609169e+00  7  1.2100000000e+01  5.6469145050e-14
-1.6908117609e+02  6.1626201087e+04 -1.3990535780e+02 12  1.3830901898e+00  5.6511911884e-14
 1.4395077973e+00  6.4125020661e+04 -4.3399663479e+00  4  8.9930704137e+00  5.8803357228e-14
-8.8918363907e-01  6.5316508080e+04 -1.3594670104e+00 12  3.9716320728e-01  5.9895964445e-14
-9.5380353922e+00  6.7369552006e+04 -9.0702596522e+00 12  1.5311375149e-01  6.1778628561e-14
 1.0612220858e+02  6.7967650235e+04  7.3471576630e+00  7  8.7600000000e+00  6.2327091291e-14
-4.9002861598e+00  6.9471074211e+04  3.2274443426e+01  7  8.7600000000e+00  6.3705747799e-14
 4.7394283993e-01  7.1722724018e+04 -1.8055239466e+00 12  1.8666696457e+00  6.5770535719e-14
-1.3909007278e+02  7.1986420858e+04 -1.2307259361e+03 12  3.2716283643e-01  6.6012348654e-14
-7.7189138303e-01  7.2743769665e+04 -8.8691194831e-01 12  6.8374615484e-01  6.6706845934e-14
-5.9093026049e+00  7.3675988360e+04 -2.8598763901e+01  7  8.7600000000e+00  6.7561700846e-14
 1.1646851650e+02  7.4149754530e+04 -1.7418859918e+02 12  2.0715475953e+00  6.7996149694e-14
-3.1023848993e+01  7.4549291033e+04 -1.2795015267e+01 12  1.1328955887e+00  6.8362529112e-14
-6.6220875608e+01  7.5707254971e+04  7.3534190609e+01 12  8.9107132623e-01  6.9424394924e-14
-2.3483113295e+00  7.6032828855e+04  4.8613384651e+00  7  8.7600000000e+00  6.9722949796e-14
 2.6454000062e+01  7.6316817840e+04  4.3402645197e+00  7  1.6800000000e+01  6.9983370854e-14
 7.9898311851e+00  7.6473885084e+04 -9.9352523789e+00  7  1.2100000000e+01  7.0127403264e-14
 1.4845960493e+01  7.9855634552e+04  9.6346649001e+01  7  8.7600000000e+00  7.3228505143e-14
 1.0809383072e+01  8.2728617733e+04 -2.8966781129e+01 12  9.1641778644e-01  7.5863062676e-14
 3.3720611136e+01  8.3251258902e+04 -4.8388374766e+01 12  8.3445441156e-01  7.6342330442e-14
-5.1931577557e-01  8.3267410355e+04  2.9599724969e+00  7  1.6800000000e+01  7.6357141505e-14
-6.1537856036e+00  9.0087730250e+04  2.6651505217e+01  7  1.2100000000e+01  8.2611450713e-14
 4.7463928487e+00  9.2592811843e+04  3.7976183626e+00  7  8.7600000000e+00  8.4908638398e-14
 6.1347271817e+00  9.7373342690e+04  1.1246180436e+01 12  1.6699664597e+00  8.9292438360e-14
 3.3531019964e-01  1.0154652933e+05 -7.0439873556e-01  7  1.6800000000e+01  9.3119296927e-14
 2.1386417552e+00  1.0187333336e+05  2.7418536652e+00 12  2.5892357113e-01  9.3418979861e-14
-1.5406942252e+01  1.0226316709e+05  1.5258095996e+01  4  9.5549548771e+00  9.3776461723e-14
-3.7842514697e+01  1.0880423615e+05  1.8478604418e+01 12  1.2859960093e+00  9.9774694813e-14
 4.9543156797e+00  1.1021443428e+05 -1.2470664040e+01 12  4.7124330942e-01  1.0106786219e-13
-2.4207161861e+00  1.1257537662e+05  6.5118643929e+00  7  8.7600000000e+00  1.0323287257e-13
 1.2116698108e+02  1.1297145914e+05 -4.6563106682e-01 12  1.2838154470e+00  1.0359608465e-13
 2.0645699584e+00  1.1585220142e+05 -1.3393949338e+00 12  1.5272762736e+00  1.0623775736e-13
 8.6529839812e+00  1.1858445102e+05 -1.8577848916e+02 12  7.8326299601e-01  1.0874326064e-13
-7.9884240579e+00  1.1938787661e+05 -1.4020414785e+01  1  8.1237663511e+00  1.0948001084e-13
-1.3699019787e+02  1.2152285636e+05  9.0319483800e+01  7  8.7600000000e+00  1.1143781102e-13
 2.4665755995e+00  1.2271375250e+05  3.6626496911e+00 12  3.2048737342e-02  1.1252987602e-13
 1.1688605953e+01  1.2605462611e+05 -1.0286977967e-01  7  1.6800000000e+01  1.1559349429e-13
 5.0094665657e+01  1.2856548026e+05 -9.5525789355e+00 12  1.0029013619e+00  1.1789597547e-13
 3.3406942633e+01  1.2984087431e+05  5.4118361253e+01  7  1.2100000000e+01  1.1906552600e-13
 7.8239655839e+01  1.2985046164e+05  8.0805463215e+00 12  4.0957349837e-01  1.1907431769e-13
 9.8765695498e+01  1.3075066398e+05  1.5544788269e+02  7  1.2100000000e+01  1.1989981325e-13
-1.2915348312e+01  1.3081505438e+05  1.4863459319e+01 12  9.2807077166e-01  1.1995885996e-13
-2.6081854371e+02  1.3101308980e+05  2.1845758731e+02 12  1.0289106735e+00  1.2014046065e-13
 2.3341844474e+00  1.3297003601e+05  1.8635406209e+01  7  1.6800000000e+01  1.2193500209e-13
-2.7687381497e+00  1.3306603186e+05  4.0022682445e-01 12  2.6148885143e+00  1.2202303135e-13
 4.1733760735e+00  1.3518400205e+05  3.9488453651e+01 12  2.0411604818e+00  1.2396523357e-13
-1.6175730464e+00  1.3753531393e+05 -1.0495032702e+00 12  1.6277278340e+00  1.2612141272e-13
 1.2740196455e+00  1.3861113541e+05  2.5200322514e+00 12  8.9201856912e-02  1.2710795298e-13
-2.6761817026e+01  1.3891571647e+05  1.8332523873e+01  7  1.2100000000e+01  1.2738725720e-13
-4.0325778076e+00  1.3985284761e+05  3.9197410385e+00  7  8.7600000000e+00  1.2824661688e-13
 2.3449110761e+01  1.4227703033e+05  7.5024353587e+02 12  1.0304125617e+00  1.3046961940e-13
 2.8554135947e+01  1.5118655044e+05  3.3783764132e+01 12  4.0678110238e-01  1.3863974845e-13
 2.4369627156e+00  1.5601613458e+05 -5.1379887633e+01  7  1.2100000000e+01  1.4306853083e-13
-1.8987969432e+00  1.5862360707e+05 -8.3704512375e-01  7  1.2100000000e+01  1.4545961210e-13
-2.8976152834e+02  1.5869146570e+05 -2.1368027715e+00 12  2.0880645756e+00  1.4552183922e-13
-4.8586481395e-01  1.5876857076e+05 -3.6885624075e-01 12  2.1861283085e+00  1.4559254542e-13
-1.2192692863e+00  1.6183213027e+05 -2.4417598822e+00 12  1.9778005650e+00  1.4840186357e-13
 7.3248057352e+00  1.6568363124e+05  2.1741898409e+01 12  1.2277223983e+00  1.5193373279e-13
 3.5405933130e+00  1.6709392505e+05  1.3170973183e+01 12  8.8195611896e-01  1.5322698790e-13
-1.5912969239e+01  1.7188543187e+05  4.0810160220e+01 12  2.8831932519e+00  1.5762085296e-13
-2.1042307522e+01  1.7254382973e+05  6.3377939684e+01 12  1.3214951741e+00  1.5822461112e-13
-6.3595840004e+00  1.7450670164e+05  4.3602711452e+00  7  1.2100000000e+01  1.6002458650e-13
 4.5231216749e+01  1.7548953661e+05 -9.4029411168e+01 12  1.3273200478e+00  1.6092585710e-13
 3.8471116030e+00  1.7824378222e+05  3.7194911306e-01  7  8.7600000000e+00  1.6345153096e-13
 1.0889361283e+01  1.8059905448e+05 -4.0959521009e+00 12  9.9201715262e-01  1.6561134182e-13
-7.3808405504e+00  1.8082107169e+05  1.2173449768e+01 12  3.6933525501e-01  1.6581493407e-13
 1.5064737976e+01  1.8154152312e+05  9.8130670469e+00 12  1.3787201520e+00  1.6647559605e-13
 1.4756506775e+00  1.8217091383e+05  1.8805101581e+00  7  1.2100000000e+01  1.6705275433e-13
 1.4371542222e+02  1.8293480569e+05 -3.3287863376e+02  7  8.7600000000e+00  1.6775325166e-13
-3.7175610658e+01  1.8505108880e+05  4.7852603621e+00 12  1.8387565833e+00  1.6969390681e-13
-1.7298354606e+00  1.8596147320e+05  7.2755474248e+00 12  1.3237254756e+00  1.7052873943e-13
