 x                 y                 z               Event            Energy              Time
 1.5640871474e+00  3.0505064171e+03 -2.9721586288e+01 11  1.0682685506e-01  1.5880768082e-15
 6.4949580640e+00  3.0367168440e+03 -5.7159311388e+01  1  1.2100000000e+01  1.7611913404e-15
 6.9351898274e+00  3.0393117401e+03 -8.5827177153e+01  1  1.2100000000e+01  1.8803258409e-15
 1.5785654186e+01  3.0266907516e+03 -7.4645498930e+01 11  1.1052841587e-01  1.8924276179e-15
 2.3469681699e+01  3.0196460973e+03 -9.9902542738e+01  2  1.6800000000e+01  1.9719496621e-15
 4.9834709183e+01  2.9934676046e+03 -7.9821226044e+01 11  1.1948629802e-01  2.1786274985e-15
 6.4766601789e+01  2.9660854298e+03 -7.8158764786e+01  0  8.7600000000e+00  2.3658824966e-15
 6.5483604940e+01  2.9590294707e+03 -6.7625739355e+01  3  3.2200000000e+01  2.4201500487e-15
 2.2763015323e+01  2.9299618499e+03 -5.4568889010e+01  0  8.7600000000e+00  2.5080078775e-15
 7.4928793960e+01  2.9322669241e+03 -5.8414052661e+01  0  8.7600000000e+00  2.6022453760e-15
 7.7506757614e+01  2.9242002267e+03 -6.5266066648e+01 11  1.7057932645e-01  2.6485486671e-15
 7.3407821162e+01  2.9133368410e+03 -8.5115540761e+01  1  1.2100000000e+01  2.6924331828e-15
 8.1340168465e+01  2.9143181999e+03 -5.9407011523e+01  0  8.7600000000e+00  2.7192276948e-15
 2.5154562586e+01  2.8953599135e+03 -3.6094014846e+01  0  8.7600000000e+00  2.7461648809e-15
 7.9947789373e+01  2.9075024111e+03 -7.7547893641e+01  0  8.7600000000e+00  2.7538894512e-15
 8.9474891567e+01  2.8789667329e+03 -5.9088934644e+01  0  8.7600000000e+00  2.9585606937e-15
 1.6592442606e+02  2.9418473123e+03 -3.8577787646e+01  2  1.6800000000e+01  2.9792490643e-15
 9.5119065492e+01  2.8729312360e+03 -5.7584408997e+01 11  1.5689639951e-01  3.0135168392e-15
 1.0325016418e+02  2.8646728116e+03 -5.7848944270e+01 11  1.0338321203e-01  3.0922716409e-15
 1.1272309038e+02  2.8556674161e+03 -5.8092952315e+01 11  9.9922549688e-02  3.1812333555e-15
 1.1391716565e+02  2.8514732791e+03 -5.7297156311e+01 11  1.4377410199e-01  3.2113530822e-15
 1.1859172332e+02  2.8419465528e+03 -5.8768983806e+01 11  1.0211590120e-01  3.2841557910e-15
 1.1740409585e+02  2.8068989607e+03 -4.8642053190e+01  2  1.6800000000e+01  3.3370679267e-15
 1.7538504951e+02  2.7973691049e+03  9.2367602995e+00  1  1.2100000000e+01  3.4998758128e-15
 1.5196949186e+02  2.8277598718e+03 -7.4048586053e+01  2  1.6800000000e+01  3.5537850036e-15
 1.5223765275e+02  2.8246149323e+03 -7.8857883837e+01 11  6.3412831874e-02  3.5823237060e-15
 1.5794651076e+02  2.8385417005e+03 -8.1121144164e+01  0  8.7600000000e+00  3.6932191807e-15
 1.6077747472e+02  2.8419033037e+03 -8.0085799028e+01  0  8.7600000000e+00  3.7249792274e-15
 1.6259820733e+02  2.8395569066e+03 -8.1160148781e+01 11  2.8287048402e-02  3.7369244592e-15
 1.5031875729e+02  2.8381497657e+03 -6.0353094674e+01  0  8.7600000000e+00  3.9662861812e-15
 1.3934672335e+02  2.8347395803e+03 -5.5186817678e+01 11  8.1119928327e-02  4.0850723606e-15
