 x                 y                 z               Event            Energy              Time
-2.5307712454e+01  2.2273827964e+03 -2.0099661384e+01  0  8.0343247542e+00  1.8617789706e-15
 2.5875187662e+00  2.5677377229e+03  5.5386063159e-01 12  9.3946267237e-01  2.1462678541e-15
-4.5490654166e+00  2.8986633744e+03  4.1495402474e+00  7  1.2100000000e+01  2.4228751889e-15
-1.3934782142e+01  6.8046592541e+03 -1.5553604284e+01  7  1.2100000000e+01  5.6877387768e-15
-4.8934721773e+00  7.7326335426e+03  5.3763488574e+00  7  8.7600000000e+00  6.4633948600e-15
 4.7369320289e+01  1.0944556440e+04 -1.2722415299e+01 12  2.8588647550e-01  9.1481109835e-15
-1.2818758237e+02  1.1253398682e+04  1.3439655205e+02  7  1.2100000000e+01  9.4062596911e-15
-7.1318619687e+00  1.3062334393e+04  1.5515167360e+01 12  1.2208997657e+00  1.0918275709e-14
-8.0307464884e+00  1.5296265244e+04 -9.7137106213e-01  7  8.7600000000e+00  1.2785527933e-14
 3.6939276106e+00  1.6907848791e+04 -1.0362888127e+01 12  6.7864377373e-01  1.4132585278e-14
-1.8940446410e+01  2.0591611334e+04  1.6199705842e+02 12  5.1793013900e-01  1.7211693031e-14
-1.5843662385e+01  2.1470191920e+04 -3.2730509898e+01  7  1.2100000000e+01  1.7946062921e-14
-7.3049861740e+01  2.3737194337e+04 -1.0442971788e+02  7  1.6800000000e+01  1.9840958326e-14
-5.0228735799e+00  2.5568766851e+04 -3.9351767198e+00  7  1.6800000000e+01  2.1371895530e-14
 1.9991143535e+02  2.5995390808e+04 -1.1334377142e+02  7  1.6800000000e+01  2.1728493198e-14
-3.9054490990e+00  3.1756215637e+04 -1.2363093794e+01 12  4.1826193379e-01  2.6543733100e-14
-1.6163039073e+01  3.3252032451e+04 -3.4560914950e+00  7  8.7600000000e+00  2.7794025728e-14
-2.6865974851e+00  3.6105731022e+04 -1.8987482296e+00 12  1.9882165459e+00  3.0179316661e-14
 9.2463982077e+00  3.6445330157e+04 -4.6055667891e-01 12  1.3215948650e-01  3.0463173809e-14
-8.9631023816e+01  3.7574801528e+04  1.2331251299e+02  5  1.0136397130e+01  3.1407253133e-14
-4.1801984333e+00  3.7666027925e+04 -1.1113543144e+01  7  8.7600000000e+00  3.1483505580e-14
-7.5286100775e+00  4.2363857137e+04  2.2150873278e+01  7  1.2100000000e+01  3.5410230546e-14
-1.7988282037e+01  5.1993799591e+04  7.7144457005e+00 12  1.3822305164e+00  4.3459508999e-14
-4.9674161961e+01  5.2145787960e+04  6.3085725732e+01  7  8.7600000000e+00  4.3586549914e-14
 8.0523631836e+00  5.4559495980e+04  3.1625175545e+00 12  1.9740635212e+00  4.5604070584e-14
 3.9227309916e+00  5.5992540253e+04 -1.8428698498e+00  7  1.6800000000e+01  4.6801894190e-14
-3.5064537240e+01  6.0059273229e+04 -2.8050323325e+00 12  7.7305197355e-01  5.0201111399e-14
-3.2924598952e+01  6.0385754158e+04 -3.5313365550e+01 12  1.8843260699e-01  5.0474003571e-14
 8.1928724749e-01  6.0768503835e+04  6.0455262534e+01  7  1.2100000000e+01  5.0793928507e-14
