 x                 y                 z               Event            Energy              Time
-3.0492537905e+02  9.3692811706e+00 -8.5450140158e+01 12  7.4283014089e-01  1.0674193554e-17
-1.1327364940e+01  1.8285239335e+03 -2.8633256613e+01  7  8.7600000000e+00  2.0831927262e-15
-3.1556662057e+00  4.2894644825e+03 -9.2696989054e+00 12  1.5645028311e+00  4.8868822800e-15
-2.6491289039e+01  4.5279013513e+03 -1.9459057452e+01 12  7.8586994398e-01  5.1585275901e-15
 1.7736906763e+00  4.7622306439e+03  3.6545906168e+00 12  1.5542931445e+00  5.4254932386e-15
 2.5952717267e+01  4.8500315460e+03 -6.7501004667e+01  7  1.2100000000e+01  5.5255226652e-15
 1.3475242570e+01  6.3093742611e+03 -6.5524473803e+01  7  8.7600000000e+00  7.1881162324e-15
 7.5846207770e+00  6.8542157976e+03  5.3965606275e-01  7  1.6800000000e+01  7.8088409081e-15
 7.5846207770e+00  6.8542157976e+03  5.3965606275e-01 12  1.4795035602e+00  7.8088409081e-15
 6.3197261516e+00  9.4052410252e+03  9.3529427384e+00  7  8.7600000000e+00  1.0715161739e-14
 1.8998084808e+01  1.1607747151e+04 -2.0474868805e+01  7  8.7600000000e+00  1.3224423258e-14
 1.4102463324e+02  1.3917173472e+04 -2.8473704660e+02  1  8.6483719876e+00  1.5855496346e-14
 9.2923416459e+00  1.4556527906e+04 -6.2279521392e+00 12  3.2513642365e-01  1.6583897261e-14
 7.2407697367e+00  1.5051183142e+04 -1.4711497278e+01 12  1.2696598978e+00  1.7147445909e-14
-2.4610846322e+01  1.6274692235e+04 -2.0725960589e+01  7  1.2100000000e+01  1.8541359981e-14
-1.6991759401e+00  1.6870253639e+04 -5.8693240715e-01 12  1.2631916215e+00  1.9219868565e-14
-3.1241468913e+00  1.8629190528e+04 -2.3710354576e+01 12  5.0536283331e-01  2.1223782468e-14
-5.5674932399e-01  1.8635077086e+04  4.3623738580e+00 12  1.5687633782e+00  2.1230488881e-14
 1.2743005338e+01  2.3005604327e+04  6.3538473617e+00 12  4.1668323808e-01  2.6209723984e-14
 5.4995840016e+01  2.5560748324e+04  2.7960138604e+01 12  2.4025067755e+00  2.9120737230e-14
 6.4846797401e+01  2.7606698787e+04  1.8788060378e+02 12  9.0554848729e-01  3.1451638698e-14
-2.8236273748e+01  2.7608330970e+04  2.9252613820e+00 12  2.5196381315e+00  3.1453498205e-14
-1.0473864126e+02  2.8427889891e+04 -3.2906744484e+01 12  9.1092865711e-01  3.2387201697e-14
-6.1162353620e+00  2.8734794683e+04  8.6374702067e+00 12  3.1478125247e-01  3.2736850842e-14
-4.7622724331e+01  3.0010077690e+04 -1.4232354167e+01 12  6.1406841162e-01  3.4189749672e-14
-1.4886133918e-01  3.0017752460e+04 -1.4318024924e-01  7  1.2100000000e+01  3.4198493351e-14
-2.0806606715e+01  3.0979069884e+04  4.5296119994e+01 12  4.5473620948e-01  3.5293698849e-14
-6.0661442991e+00  3.1021546330e+04  1.7361049753e+01  7  8.7600000000e+00  3.5342091228e-14
 3.7921494540e+00  3.1403980608e+04  1.6813429874e+01  7  1.2100000000e+01  3.5777789274e-14
 8.6658507126e+00  3.2542142730e+04 -2.3117325199e+01 12  9.7809705314e-01  3.7074469625e-14
-1.3159541076e+01  3.3581385330e+04  1.4935255319e+01  7  8.7600000000e+00  3.8258453375e-14
-1.3216664514e+00  3.5435025435e+04  7.2139465578e-01  7  1.6800000000e+01  4.0370260343e-14
-1.1987391410e-02  3.8094978611e+04  1.7157851476e+00  7  1.2100000000e+01  4.3400680130e-14
 6.3066702422e+00  3.8483731288e+04 -3.0535430066e+01  7  8.7600000000e+00  4.3843576574e-14
-5.3860979480e+00  3.9105637216e+04 -7.3479484781e+00 12  1.1625749136e+00  4.4552098833e-14
-1.2474748108e+01  4.6895431091e+04  8.3712795272e+00  7  1.6800000000e+01  5.3426821029e-14
 1.0207028575e+00  4.6976361720e+04  3.3973790839e+00 12  1.4300558693e+00  5.3519023320e-14
 2.8451224490e+01  4.8043415783e+04  6.5266380522e+00 12  3.1531704984e+00  5.4734691993e-14
 1.3096819718e+02  5.5931368892e+04 -1.9481810139e+01 12  7.6173489538e-01  6.3721244611e-14
-1.1288738953e+02  5.6092664977e+04  4.2445848743e+02 12  4.1747416201e+00  6.3905005306e-14
 3.5388936356e-01  5.6452823948e+04 -4.9371586446e+00  7  1.2100000000e+01  6.4315325639e-14
 9.6072188580e-01  5.6868658748e+04  4.7328017123e-01 12  7.6241574292e-01  6.4789076086e-14
 4.6475356772e+02  5.7932508292e+04  4.5336063622e+01  1  8.2287504995e+00  6.6001093928e-14
 1.3462635562e+01  5.9702253267e+04 -3.8720971333e-01 12  7.2033815213e-01  6.8017321221e-14
-4.1544258150e+00  5.9948893735e+04 -9.9488333765e+01 12  3.9744063442e-01  6.8298312691e-14
-1.8033485096e+00  6.0002948896e+04  3.4694193907e+00  7  1.6800000000e+01  6.8359896418e-14
 6.2076311706e+01  6.3134196815e+04  4.7284987264e+01 12  2.3631796436e+00  7.1927250812e-14
-1.3582061145e+01  6.5297597953e+04 -1.6624110414e+01  7  1.6800000000e+01  7.4391960970e-14
 7.8962296328e+01  6.5583184409e+04 -4.4346514619e+01  7  1.2100000000e+01  7.4717322656e-14
 7.1949339792e+01  6.7083157966e+04 -6.5993590576e+01 12  5.3696305555e-01  7.6426205950e-14
 6.2555927187e+00  6.7566448685e+04  4.4521060113e+00  7  1.2100000000e+01  7.6976807281e-14
 8.4559405366e+00  6.9079182124e+04 -2.8544500281e+01 12  1.6689848195e-01  7.8700227597e-14
 7.9182114879e+00  6.9369793620e+04  1.8163785392e+01  7  1.6800000000e+01  7.9031314187e-14
-4.4772083662e+01  7.1411695972e+04  7.8446834977e+01 12  1.7639983678e+00  8.1357603743e-14
 2.5055672541e-01  7.2229063178e+04 -5.9129146594e+00 12  1.5449634381e+00  8.2288810267e-14
 2.4623095855e+01  7.4738327949e+04  5.3166304725e+00 12  1.0048275309e+00  8.5147554429e-14
-1.4621321693e+00  7.6313434626e+04  2.6169680340e-01  7  1.2100000000e+01  8.6942035055e-14
 2.1124761588e+01  7.6442496458e+04 -3.3338218543e+00 12  4.0664037168e-01  8.7089072052e-14
-2.1434372575e+00  7.7771047675e+04  3.9533949239e+00  7  8.7600000000e+00  8.8602658056e-14
-2.1637150980e+00  7.9109564317e+04 -8.0712139300e-01  1  8.2806192094e+00  9.0127597424e-14
 7.5464644188e+01  8.3529443844e+04 -1.5055422287e+01  7  8.7600000000e+00  9.5163058384e-14
 7.4323563484e+01  8.7339121101e+04  2.1864775673e+01 12  1.9070020686e+00  9.9503330778e-14
 7.9712655991e-01  8.9639389807e+04 -2.7123316112e-01  7  1.6800000000e+01  1.0212397082e-13
-1.5987088108e+01  9.0729175416e+04 -3.2748702178e+00 12  3.5489162446e-01  1.0336553699e-13
-1.9337602881e+02  9.2798127769e+04  2.2658386871e+02 12  1.6201167773e+00  1.0572264395e-13
-4.1265080940e+01  9.3221378350e+04  1.8005417947e+01  7  8.7600000000e+00  1.0620484301e-13
-1.0182307577e+01  9.3796005767e+04 -1.8481853677e+01 12  5.5250742104e-01  1.0685950202e-13
 1.3750424654e+02  9.7931657668e+04  2.2609531367e+02 12  1.4231282495e+00  1.1157114938e-13
