 x                 y                 z               Event            Energy              Time
 4.9305830652e+02  4.5000090126e+02  3.9894340177e+02  0  8.7600000000e+00  3.4037845705e-16
 1.1736035518e+01  1.7245335460e+03 -8.9188544103e+00  1  1.2100000000e+01  1.3044286486e-15
-1.5803528096e-03  1.7705970884e+03 -9.8967011366e-04  2  1.6800000000e+01  1.3392708844e-15
-1.7203025929e+01  2.0236436649e+03  2.7676574744e-01  0  8.7600000000e+00  1.5306740639e-15
 4.6450979671e+00  2.8084599793e+03  8.4249805167e+01  0  8.7600000000e+00  2.1243052442e-15
 6.5128234272e+01  3.6874038438e+03  8.0515271063e+01  3  3.2200000000e+01  2.7891340381e-15
-1.5786506869e+01  4.4674703300e+03 -1.2734456907e+01  1  1.2100000000e+01  3.3791724719e-15
 5.7806201635e+00  6.2405659370e+03  6.3634774356e+00  0  8.7600000000e+00  4.7203332233e-15
 3.1442857672e+01  6.4578725265e+03 -1.5982749462e+01  1  1.2100000000e+01  4.8847028534e-15
 6.8234960026e+01  6.5569494769e+03  1.3585374520e+02  0  8.7600000000e+00  4.9596441689e-15
 6.1831469530e+01  7.6277262799e+03  1.1422864233e+02  2  1.6800000000e+01  5.7695744490e-15
-1.4841165965e+00  8.8672507278e+03 -1.5964888404e+00  3  3.2200000000e+01  6.7071446136e-15
-1.9009786512e-01  9.7931370779e+03 -2.8016543016e+00  2  1.6800000000e+01  7.4074804715e-15
-5.2538626182e+00  1.0279880885e+04  1.9650645344e+01  3  3.2200000000e+01  7.7756510811e-15
 3.7983797418e+01  1.4545900426e+04  7.7987385733e+01  0  8.7600000000e+00  1.1002447171e-14
 5.2552480254e+00  1.5472138849e+04 -6.4276759829e+00  2  1.6800000000e+01  1.1703049336e-14
-5.5583350718e+00  1.5870765322e+04 -7.6507506675e+00  3  3.2200000000e+01  1.2004568429e-14
 3.9910457546e-01  1.6596223857e+04  1.2498984959e+00  0  8.7600000000e+00  1.2553301679e-14
-8.9068215100e+01  1.7027405306e+04 -6.6721224659e+01  0  8.7600000000e+00  1.2879445196e-14
-6.0688948931e+01  1.7383910604e+04  1.8680453160e+02  0  8.7600000000e+00  1.3149104041e-14
-3.3856002094e-03  1.7385395920e+04 -1.7827196497e-03  0  8.7600000000e+00  1.3150227526e-14
 2.4060238055e+01  1.7764916468e+04 -1.5017429894e+01  2  1.6800000000e+01  1.3437294992e-14
